,Unnamed: 0,Year,Month,Year_Month,Geographic Location,Location,Latitude,Longitude,Drought / No Drought,MYD13A3_061__1_km_monthly_EVI,MYD13A3_061__1_km_monthly_NDVI,MYD13A3_061__1_km_monthly_VI_Quality_VI_Usefulness_Description,Deep_Drainage,PET_Actual,E_Actual,Soil_M_root_zone,Qtot,Rainfall,ENSO,IOD,IPO_TPI,SAMI,P_acc_3M
767,767,2020,June,2020-06,Walgett,Walgett,-30.0167,148.1167,1,0.2621,0.4421,['Highest quality'],0.254882813,66.6875,9.828125,0.172851563,0.0390625,20.703125,-0.02,0.568,,1.18,96.3984375
768,768,2020,July,2020-07,Walgett,Walgett,-30.0167,148.1167,1,0.252,0.4389,['Highest quality'],0.263671875,71.359375,27.4140625,0.224609375,0.15625,43.296875,-0.44,0.417,,-0.97,69.796875
769,769,2021,April,2021-04,Walgett,Walgett,-30.0167,148.1167,0,0.2566,0.4125,['Highest quality'],0.256835938,113.953125,70.21875,0.51953125,0.3359375,12.296875,-0.42,0.325,,0.87,272.6953125
770,770,2020,May,2020-05,Eden,Eden,-37.0667,149.9,0,-3000,-3000,['Not useful for any other reason/not processed'],1.553710938,71.234375,26.7734375,0.181640625,0.0390625,11.703125,-0.42,0.378,,1.03,145.203125
771,771,2020,June,2020-06,Eden,Eden,-37.0667,149.9,0,0.2596,0.5127,['Lower quality'],1.458984375,53.7734375,18.9140625,0.142578125,0.0859375,13,-0.02,0.568,,1.18,73
772,772,2020,July,2020-07,Eden,Eden,-37.0667,149.9,0,0.1292,0.3851,['Lower quality'],1.57421875,51.6015625,32.9609375,0.403320313,4.34375,228.8984375,-0.44,0.417,,-0.97,253.6015625
773,773,2020,August,2020-08,Eden,Eden,-37.0667,149.9,0,0.2751,0.6611,['Lower quality'],2.809570313,75.4765625,43.65625,0.720703125,0.9453125,79.203125,-1.28,-0.07,,-2.2,321.1015625
774,774,2020,September,2020-09,Eden,Eden,-37.0667,149.9,0,0.302,0.5608,['Highest quality'],3.866210938,109.0859375,56.3828125,0.471679688,0.2890625,11.796875,-1.24,-0.084,,-0.25,319.8984375
775,775,2020,October,2020-10,Eden,Eden,-37.0667,149.9,0,0.2039,0.5465,['Highest quality'],4.40625,124.421875,78.171875,0.524414063,1.9375,190.3984375,-1.19,0.233,,1.79,281.3984375
776,776,2020,November,2020-11,Eden,Eden,-37.0667,149.9,0,-3000,-3000,['Not useful for any other reason/not processed'],5.274414063,177.4921875,88.5703125,0.521484375,0.7109375,42.296875,-1.19,0.143,,1.14,244.4921875
777,777,2020,December,2020-12,Eden,Eden,-37.0667,149.9,0,0.3544,0.5713,['Decreasing quality (0011)'],5.616210938,172.2890625,72.5703125,0.4296875,1.1171875,98.3984375,-1.86,0.1,,2.28,331.09375
778,778,2021,January,2021-01,Eden,Eden,-37.0667,149.9,0,0.3421,0.5597,['Decreasing quality (0011)'],6.006835938,177.0859375,81.9609375,0.443359375,0.96875,87.5,-1.87,0.116,,1.95,228.1953125
779,779,2021,February,2021-02,Eden,Eden,-37.0667,149.9,0,0.355,0.5433,['Highest quality'],5.73828125,138.28125,69.0234375,0.463867188,1.0703125,56.203125,-1.84,0.323,,2.19,242.1015625
780,780,2021,March,2021-03,Eden,Eden,-37.0667,149.9,0,0.3168,0.5564,['Highest quality'],6.590820313,121.1640625,58.0234375,0.458984375,31.703125,208.296875,-0.55,0.367,,-0.95,352
781,781,2021,April,2021-04,Eden,Eden,-37.0667,149.9,0,0.3016,0.6047,['Highest quality'],8.108398438,98.328125,55.71875,0.587890625,3.671875,20.296875,-0.42,0.325,,0.87,284.796875
782,782,2020,May,2020-05,Bemboka,Bemboka,-36.6281,149.5696,0,0.3675,0.621,['Lower quality'],1.749023438,58.7734375,24.109375,0.314453125,0.328125,7.796875,-0.42,0.378,,1.03,71.4921875
783,783,2020,June,2020-06,Bemboka,Bemboka,-36.6281,149.5696,0,0.295,0.5305,['Lower quality'],1.671875,44.3828125,13.8203125,0.265625,0.2578125,8.796875,-0.02,0.568,,1.18,42.390625
784,784,2020,July,2020-07,Bemboka,Bemboka,-36.6281,149.5696,0,0.2587,0.4775,['Lower quality'],1.739257813,47.609375,23.921875,0.504882813,44.6328125,243.296875,-0.44,0.417,,-0.97,259.890625
785,785,2020,August,2020-08,Bemboka,Bemboka,-36.6281,149.5696,0,0.2799,0.5241,['Lower quality'],2.104492188,69.6953125,38.421875,0.819335938,61.578125,98.203125,-1.28,-0.07,,-2.2,350.296875
786,786,2020,September,2020-09,Bemboka,Bemboka,-36.6281,149.5696,0,0.3278,0.5525,['Highest quality'],2.3671875,98.6484375,56.40625,0.611328125,0.9453125,7.703125,-1.24,-0.084,,-0.25,349.203125
787,787,2020,October,2020-10,Bemboka,Bemboka,-36.6281,149.5696,0,0.4037,0.6324,['Highest quality'],2.4921875,115.53125,79.46875,0.530273438,10.734375,149,-1.19,0.233,,1.79,254.90625
788,788,2020,November,2020-11,Bemboka,Bemboka,-36.6281,149.5696,0,0.4421,0.6638,['Highest quality'],2.438476563,165.2265625,99.359375,0.565429688,15.3671875,42.203125,-1.19,0.143,,1.14,198.90625
789,789,2020,December,2020-12,Bemboka,Bemboka,-36.6281,149.5696,0,0.3758,0.6269,['Highest quality'],2.412109375,157.3984375,60.671875,0.411132813,1.25,47.296875,-1.86,0.1,,2.28,238.5
790,790,2021,January,2021-01,Bemboka,Bemboka,-36.6281,149.5696,0,0.3135,0.5934,['Lower quality'],2.307617188,161.8046875,66.6015625,0.390625,1.1953125,55.796875,-1.87,0.116,,1.95,145.296875
791,791,2021,February,2021-02,Bemboka,Bemboka,-36.6281,149.5696,0,0.3855,0.682,['Lower quality'],2.020507813,126.515625,72.546875,0.502929688,2.2578125,78.5,-1.84,0.323,,2.19,181.59375
792,792,2021,March,2021-03,Bemboka,Bemboka,-36.6281,149.5696,0,0.397,0.6731,['Highest quality'],2.22265625,106.7421875,65.5703125,0.580078125,144.8984375,314.796875,-0.55,0.367,,-0.95,449.09375
793,793,2021,April,2021-04,Bemboka,Bemboka,-36.6281,149.5696,0,0.4092,0.6887,['Highest quality'],2.40625,85.7578125,57.6796875,0.672851563,8.65625,13.1015625,-0.42,0.325,,0.87,406.3984375
794,794,2020,May,2020-05,Brogo,Brogo,-36.5454,149.8072,0,0.4691,0.7145,['Lower quality'],2.046875,61.75,21.8671875,0.254882813,0.75,6.3984375,-0.42,0.378,,1.03,98.3984375
795,795,2020,June,2020-06,Brogo,Brogo,-36.5454,149.8072,0,0.3668,0.626,['Lower quality'],1.947265625,45.4765625,14.8046875,0.202148438,0.5,9.796875,-0.02,0.568,,1.18,60.4921875
796,796,2020,July,2020-07,Brogo,Brogo,-36.5454,149.8072,0,0.3395,0.5847,['Lower quality'],2.106445313,50.3125,28.34375,0.4765625,79.3984375,324.796875,-0.44,0.417,,-0.97,340.9921875
797,797,2020,August,2020-08,Brogo,Brogo,-36.5454,149.8072,0,0.3602,0.6388,['Lower quality'],3.491210938,73.3984375,40.8671875,0.79296875,70.328125,121.3984375,-1.28,-0.07,,-2.2,455.9921875
798,798,2020,September,2020-09,Brogo,Brogo,-36.5454,149.8072,0,0.3993,0.6524,['Highest quality'],4.55859375,101.21875,55.84375,0.5234375,2.75,7.5,-1.24,-0.084,,-0.25,453.6953125
799,799,2020,October,2020-10,Brogo,Brogo,-36.5454,149.8072,0,0.4367,0.7266,['Highest quality'],4.86328125,117.6796875,74.7265625,0.469726563,7.1328125,183.296875,-1.19,0.233,,1.79,312.1953125
800,800,2020,November,2020-11,Brogo,Brogo,-36.5454,149.8072,0,0.4974,0.7404,['Highest quality'],5.326171875,165.8828125,100.546875,0.608398438,29.140625,77.1015625,-1.19,0.143,,1.14,267.8984375
801,801,2020,December,2020-12,Brogo,Brogo,-36.5454,149.8072,0,0.4909,0.7361,['Lower quality'],5.494140625,153.0390625,73.6953125,0.440429688,4.765625,81,-1.86,0.1,,2.28,341.3984375
802,802,2021,January,2021-01,Brogo,Brogo,-36.5454,149.8072,0,0.4237,0.7362,['Lower quality'],5.443359375,164.6328125,81.484375,0.435546875,4.4375,82.3984375,-1.87,0.116,,1.95,240.5
803,803,2021,February,2021-02,Brogo,Brogo,-36.5454,149.8072,0,0.4944,0.7782,['Highest quality'],4.87109375,125.046875,75.03125,0.494140625,5.6875,65.796875,-1.84,0.323,,2.19,229.1953125
804,804,2021,March,2021-03,Brogo,Brogo,-36.5454,149.8072,0,0.4353,0.7458,['Highest quality'],5.426757813,110.0625,68.984375,0.54296875,128.125,325.5,-0.55,0.367,,-0.95,473.6953125
805,805,2021,April,2021-04,Brogo,Brogo,-36.5454,149.8072,0,0.4554,0.7693,['Highest quality'],6.470703125,89.4609375,58.1640625,0.610351563,11.21875,9.296875,-0.42,0.325,,0.87,400.59375
806,806,2020,May,2020-05,Bermagui,Bermagui,-36.4167,150.0667,0,0.1067,0.3393,['Lower quality'],7.150390625,76.5625,27.921875,0.127929688,2.2265625,9.203125,-0.42,0.378,,1.03,153.3046875
807,807,2020,June,2020-06,Bermagui,Bermagui,-36.4167,150.0667,0,0.1511,0.456,['Decreasing quality (0010)'],6.184570313,57.234375,19.625,0.091796875,2.328125,12,-0.02,0.568,,1.18,77.8046875
808,808,2020,July,2020-07,Bermagui,Bermagui,-36.4167,150.0667,0,0.1998,0.4383,['Lower quality'],7.265625,57.9296875,33.890625,0.318359375,12.171875,286.1015625,-0.44,0.417,,-0.97,307.3046875
809,809,2020,August,2020-08,Bermagui,Bermagui,-36.4167,150.0667,0,0.0897,0.3097,['Lower quality'],27.453125,84.25,49.15625,0.53515625,6.96875,136,-1.28,-0.07,,-2.2,434.1015625
810,810,2020,September,2020-09,Bermagui,Bermagui,-36.4167,150.0667,0,0.0628,0.2596,['Highest quality'],34.57617188,117.0625,58.734375,0.21484375,4.75,12.1015625,-1.24,-0.084,,-0.25,434.203125
811,811,2020,October,2020-10,Bermagui,Bermagui,-36.4167,150.0667,0,0.1368,0.4535,['Highest quality'],31.2421875,135.0390625,72.6484375,0.248046875,10.3984375,169.3984375,-1.19,0.233,,1.79,317.5
812,812,2020,November,2020-11,Bermagui,Bermagui,-36.4167,150.0667,0,0.1755,0.4522,['Highest quality'],35.64160156,182.140625,100.0859375,0.342773438,11.265625,77.296875,-1.19,0.143,,1.14,258.796875
813,813,2020,December,2020-12,Bermagui,Bermagui,-36.4167,150.0667,0,0.1755,0.4522,['Highest quality'],33.66113281,167.5546875,83.578125,0.254882813,15.03125,121.8984375,-1.86,0.1,,2.28,368.59375
814,814,2021,January,2021-01,Bermagui,Bermagui,-36.4167,150.0667,0,0.1098,0.4168,['Lower quality'],34.38476563,179.2890625,97.7890625,0.270507813,15.3359375,109.796875,-1.87,0.116,,1.95,308.9921875
815,815,2021,February,2021-02,Bermagui,Bermagui,-36.4167,150.0667,0,0.1371,0.376,['Lower quality'],30.33398438,139.2421875,79.8125,0.279296875,15.1875,61.203125,-1.84,0.323,,2.19,292.8984375
816,816,2021,March,2021-03,Bermagui,Bermagui,-36.4167,150.0667,0,0.1558,0.4116,['Highest quality'],32.92285156,128.453125,76.0078125,0.34765625,50.3125,294.1015625,-0.55,0.367,,-0.95,465.1015625
817,817,2021,April,2021-04,Bermagui,Bermagui,-36.4167,150.0667,0,0.1113,0.3912,['Highest quality'],46.62890625,101.90625,65.3828125,0.319335938,11.578125,7,-0.42,0.325,,0.87,362.3046875
818,818,2020,May,2020-05,Bega,Bega,-36.6742,149.8429,0,0.3955,0.6151,['Lower quality'],1.983398438,65.2578125,22.96875,0.215820313,0.1015625,3.296875,-0.42,0.378,,1.03,95.203125
819,819,2020,June,2020-06,Bega,Bega,-36.6742,149.8429,0,0.3034,0.5032,['Lower quality'],1.860351563,46.3984375,16.40625,0.163085938,0.0390625,10.203125,-0.02,0.568,,1.18,56.703125
820,820,2020,July,2020-07,Bega,Bega,-36.6742,149.8429,0,0.2294,0.4131,['Lower quality'],2.065429688,52.25,29.625,0.463867188,52.53125,307.8984375,-0.44,0.417,,-0.97,321.3984375
821,821,2020,August,2020-08,Bega,Bega,-36.6742,149.8429,0,0.3083,0.5541,['Lower quality'],4.150390625,75.6484375,44.375,0.7734375,24.5,91,-1.28,-0.07,,-2.2,409.1015625
822,822,2020,September,2020-09,Bega,Bega,-36.6742,149.8429,0,0.3629,0.5804,['Highest quality'],5.69140625,103.515625,62.15625,0.482421875,0.859375,7.796875,-1.24,-0.084,,-0.25,406.6953125
823,823,2020,October,2020-10,Bega,Bega,-36.6742,149.8429,0,0.4335,0.6642,['Highest quality'],6.033203125,124.265625,81.703125,0.455078125,1.671875,177.703125,-1.19,0.233,,1.79,276.5
824,824,2020,November,2020-11,Bega,Bega,-36.6742,149.8429,0,0.4936,0.684,['Lower quality'],6.797851563,172.8515625,103.2890625,0.56640625,2,58.3984375,-1.19,0.143,,1.14,243.8984375
825,825,2020,December,2020-12,Bega,Bega,-36.6742,149.8429,0,0.4115,0.5851,['Decreasing quality (0010)'],6.934570313,158.6015625,77.4375,0.41796875,1.1015625,87.3984375,-1.86,0.1,,2.28,323.5
826,826,2021,January,2021-01,Bega,Bega,-36.6742,149.8429,0,0.4073,0.6391,['Lower quality'],6.887695313,170.171875,90.78125,0.416015625,0.9609375,82.5,-1.87,0.116,,1.95,228.296875
827,827,2021,February,2021-02,Bega,Bega,-36.6742,149.8429,0,0.4263,0.6378,['Highest quality'],6.041015625,130.6796875,79.3125,0.44140625,1.078125,53.1015625,-1.84,0.323,,2.19,223
828,828,2021,March,2021-03,Bega,Bega,-36.6742,149.8429,0,0.3747,0.6029,['Highest quality'],6.547851563,115.5078125,70.46875,0.4921875,54.9453125,254.8984375,-0.55,0.367,,-0.95,390.5
829,829,2021,April,2021-04,Bega,Bega,-36.6742,149.8429,0,0.3273,0.5876,['Highest quality'],8.104492188,93.015625,64.5390625,0.579101563,4.796875,8.6015625,-0.42,0.325,,0.87,316.6015625
830,830,2020,May,2020-05,Casino,Casino,-28.8667,153.05,0,0.3404,0.5986,['Highest quality'],2.791992188,90.5859375,43.1875,0.37890625,0.1484375,26.3984375,-0.42,0.378,,1.03,132.5
831,831,2020,June,2020-06,Casino,Casino,-28.8667,153.05,0,0.3477,0.6028,['Highest quality'],2.645507813,72.5234375,37.09375,0.43359375,0.3125,69.5,-0.02,0.568,,1.18,122.796875
832,832,2020,July,2020-07,Casino,Casino,-28.8667,153.05,0,0.3003,0.5493,['Highest quality'],2.702148438,79.875,41.9765625,0.440429688,0.4609375,66.796875,-0.44,0.417,,-0.97,162.6953125
833,833,2020,August,2020-08,Casino,Casino,-28.8667,153.05,0,0.3436,0.5277,['Lower quality'],2.676757813,111.8828125,52.5078125,0.465820313,0.28125,18.296875,-1.28,-0.07,,-2.2,154.59375
834,834,2020,September,2020-09,Casino,Casino,-28.8667,153.05,0,0.3352,0.5174,['Highest quality'],2.524414063,137.578125,51.484375,0.395507813,0.2109375,35.1015625,-1.24,-0.084,,-0.25,120.1953125
835,835,2020,October,2020-10,Casino,Casino,-28.8667,153.05,0,0.3082,0.4842,['Highest quality'],2.495117188,174.9296875,59.1796875,0.333007813,0.1875,58.296875,-1.19,0.233,,1.79,111.6953125
836,836,2020,November,2020-11,Casino,Casino,-28.8667,153.05,0,0.2852,0.4263,['Highest quality'],2.30859375,206.90625,76.9296875,0.298828125,0.078125,6.8984375,-1.19,0.143,,1.14,100.296875
837,837,2020,December,2020-12,Casino,Casino,-28.8667,153.05,0,0.306,0.4826,['Highest quality'],2.373046875,192.453125,94.8046875,0.58203125,150.5,420.703125,-1.86,0.1,,2.28,485.8984375
838,838,2021,January,2021-01,Casino,Casino,-28.8667,153.05,0,0.3554,0.6062,['Highest quality'],2.7265625,200.546875,125.21875,0.805664063,43.171875,130.203125,-1.87,0.116,,1.95,557.8046875
839,839,2021,February,2021-02,Casino,Casino,-28.8667,153.05,0,0.3873,0.6422,['Highest quality'],2.630859375,156.4609375,108.65625,0.689453125,47.140625,201,-1.84,0.323,,2.19,751.90625
840,840,2021,March,2021-03,Casino,Casino,-28.8667,153.05,0,0.3806,0.6456,['Highest quality'],3.166992188,134.3984375,102.2109375,0.854492188,157,271.703125,-0.55,0.367,,-0.95,602.90625
841,841,2021,April,2021-04,Casino,Casino,-28.8667,153.05,0,0.3691,0.6004,['Highest quality'],3.141601563,104.34375,77.609375,0.791015625,81.2734375,141.296875,-0.42,0.325,,0.87,614
842,842,2020,May,2020-05,Bonalbo,Bonalbo,-28.7372,152.622,0,0.3852,0.6463,['Highest quality'],2.436523438,87.890625,29.2421875,0.369140625,0.6484375,20.5,-0.42,0.378,,1.03,94.1015625
843,843,2020,June,2020-06,Bonalbo,Bonalbo,-28.7372,152.622,0,0.3852,0.6423,['Highest quality'],2.348632813,69.8828125,27.5,0.404296875,0.953125,59.5,-0.02,0.568,,1.18,94.1015625
844,844,2020,July,2020-07,Bonalbo,Bonalbo,-28.7372,152.622,0,0.3503,0.6254,['Highest quality'],2.4609375,75.5390625,34.375,0.411132813,1.0625,44.796875,-0.44,0.417,,-0.97,124.796875
845,845,2020,August,2020-08,Bonalbo,Bonalbo,-28.7372,152.622,0,0.3782,0.6066,['Highest quality'],2.486328125,105.609375,38.2890625,0.409179688,1.09375,25.3984375,-1.28,-0.07,,-2.2,129.6953125
846,846,2020,September,2020-09,Bonalbo,Bonalbo,-28.7372,152.622,0,0.4197,0.6167,['Lower quality'],2.37109375,131.7890625,36.84375,0.357421875,0.875,23.1015625,-1.24,-0.084,,-0.25,93.296875
847,847,2020,October,2020-10,Bonalbo,Bonalbo,-28.7372,152.622,0,0.3871,0.6091,['Lower quality'],2.318359375,172.84375,47.3515625,0.322265625,0.8125,55.703125,-1.19,0.233,,1.79,104.203125
848,848,2020,November,2020-11,Bonalbo,Bonalbo,-28.7372,152.622,0,0.3869,0.563,['Highest quality'],2.091796875,209.2890625,65.53125,0.3203125,0.6171875,8,-1.19,0.143,,1.14,86.8046875
849,849,2020,December,2020-12,Bonalbo,Bonalbo,-28.7372,152.622,0,0.427,0.604,['Highest quality'],2.10546875,183.6640625,79.5234375,0.598632813,56.609375,281.8984375,-1.86,0.1,,2.28,345.6015625
850,850,2021,January,2021-01,Bonalbo,Bonalbo,-28.7372,152.622,0,0.4733,0.7288,['Highest quality'],2.572265625,187.1875,104.953125,0.793945313,36.6875,133.6015625,-1.87,0.116,,1.95,423.5
851,851,2021,February,2021-02,Bonalbo,Bonalbo,-28.7372,152.622,0,0.4931,0.7154,['Highest quality'],2.53515625,151.671875,91.859375,0.647460938,10.375,116.796875,-1.84,0.323,,2.19,532.296875
852,852,2021,March,2021-03,Bonalbo,Bonalbo,-28.7372,152.622,0,0.4962,0.7441,['Highest quality'],3.053710938,129.28125,88.7890625,0.776367188,113.6484375,256.8984375,-0.55,0.367,,-0.95,507.296875
853,853,2021,April,2021-04,Bonalbo,Bonalbo,-28.7372,152.622,0,0.4091,0.6994,['Highest quality'],3.533203125,99.9375,66.8125,0.786132813,58.71875,121.1015625,-0.42,0.325,,0.87,494.796875
854,854,2020,March,2020-03,Scone,Scone,-32.0833,150.85,0,0.5741,0.7716,['Highest quality'],0.764648438,116.6015625,71.3828125,0.396484375,0.0625,58,0.52,0.119,,2.05,285.296875
855,855,2020,November,2020-11,Scone,Scone,-32.0833,150.85,0,0.2896,0.5311,['Highest quality'],0.889648438,197.453125,97.828125,0.474609375,0.1171875,23.203125,-1.19,0.143,,1.14,163.703125
856,856,2020,December,2020-12,Scone,Scone,-32.0833,150.85,0,0.3501,0.567,['Lower quality'],0.872070313,177.1953125,74.5078125,0.426757813,0.765625,130.3984375,-1.86,0.1,,2.28,265.1015625
857,857,2021,January,2021-01,Scone,Scone,-32.0833,150.85,0,0.4422,0.6256,['Highest quality'],0.892578125,188.1953125,112.90625,0.508789063,22.8046875,79.6015625,-1.87,0.116,,1.95,233.203125
858,858,2021,February,2021-02,Scone,Scone,-32.0833,150.85,0,0.3621,0.601,['Highest quality'],0.787109375,143.5078125,82.3984375,0.430664063,0.2421875,92.796875,-1.84,0.323,,2.19,302.796875
859,859,2021,March,2021-03,Scone,Scone,-32.0833,150.85,0,0.4151,0.6426,['Highest quality'],0.873046875,130.6875,74.796875,0.506835938,22.515625,149.703125,-0.55,0.367,,-0.95,322.1015625
860,860,2021,April,2021-04,Scone,Scone,-32.0833,150.85,0,0.415,0.6213,['Highest quality'],0.893554688,101.2109375,71.2890625,0.4609375,0.734375,15.6015625,-0.42,0.325,,0.87,258.1015625
861,861,2020,March,2020-03,Murrurundi,Murrurundi,-31.75,150.8333,0,0.3945,0.7029,['Highest quality'],1.49609375,114.421875,67.265625,0.498046875,1.21875,76.1015625,0.52,0.119,,2.05,331.40625
862,862,2020,November,2020-11,Murrurundi,Murrurundi,-31.75,150.8333,0,0.4395,0.7263,['Highest quality'],2.942382813,191.671875,101.1640625,0.563476563,5.453125,41.6015625,-1.19,0.143,,1.14,238.5
863,863,2020,December,2020-12,Murrurundi,Murrurundi,-31.75,150.8333,0,0.3989,0.6832,['Decreasing quality (0010)'],3.057617188,169.1484375,73.859375,0.4921875,17.859375,145.1015625,-1.86,0.1,,2.28,342
864,864,2021,January,2021-01,Murrurundi,Murrurundi,-31.75,150.8333,0,0.4289,0.6948,['Highest quality'],3.297851563,180.6640625,99.5,0.53515625,18.625,65.703125,-1.87,0.116,,1.95,252.40625
865,865,2021,February,2021-02,Murrurundi,Murrurundi,-31.75,150.8333,0,0.4017,0.7247,['Highest quality'],2.920898438,139.5,64.890625,0.408203125,1.9609375,74.203125,-1.84,0.323,,2.19,285.0078125
866,866,2021,March,2021-03,Murrurundi,Murrurundi,-31.75,150.8333,0,0.3963,0.7153,['Lower quality'],3.275390625,125.28125,65,0.548828125,35.1640625,175,-0.55,0.367,,-0.95,314.90625
867,867,2021,April,2021-04,Murrurundi,Murrurundi,-31.75,150.8333,0,0.367,0.6907,['Highest quality'],3.524414063,98.34375,62.609375,0.545898438,3.1484375,31.296875,-0.42,0.325,,0.87,280.5
868,868,2020,March,2020-03,Singleton,Singleton,-32.5611,151.1746,0,0.3161,0.5033,['Highest quality'],1.677734375,118.8984375,72.5,0.556640625,2.84375,91.6015625,0.52,0.119,,2.05,337.3984375
869,869,2020,November,2020-11,Singleton,Singleton,-32.5611,151.1746,0,0.4057,0.5805,['Highest quality'],2.07421875,188.2734375,91.078125,0.466796875,5.125,43.8984375,-1.19,0.143,,1.14,181.8046875
870,870,2020,December,2020-12,Singleton,Singleton,-32.5611,151.1746,0,0.43,0.6099,['Decreasing quality (0010)'],2.12890625,169.609375,69.0546875,0.428710938,20.765625,155.8984375,-1.86,0.1,,2.28,299.5
871,871,2021,January,2021-01,Singleton,Singleton,-32.5611,151.1746,0,0.3759,0.5256,['Highest quality'],2.234375,178.2578125,107.6171875,0.5625,29.8125,99.296875,-1.87,0.116,,1.95,299.09375
872,872,2021,February,2021-02,Singleton,Singleton,-32.5611,151.1746,0,0.3225,0.5098,['Highest quality'],2.029296875,134.1171875,85.3203125,0.455078125,6.734375,98.1015625,-1.84,0.323,,2.19,353.296875
873,873,2021,March,2021-03,Singleton,Singleton,-32.5611,151.1746,0,0.3576,0.5833,['Highest quality'],2.318359375,122.71875,72.9140625,0.58203125,75.5234375,244.3984375,-0.55,0.367,,-0.95,441.796875
874,874,2021,April,2021-04,Singleton,Singleton,-32.5611,151.1746,0,0.3531,0.5549,['Highest quality'],2.588867188,98.6796875,65.15625,0.6484375,3.4765625,19,-0.42,0.325,,0.87,361.5
875,875,2002,July,2002-07,Dubbo,Dubbo,-32.2569,148.6011,1,0.2042,0.365,['Highest quality'],2.259765625,62.171875,17.796875,0.034179688,0,5.296875,1.12,-0.164,-0.211,-0.67,33.796875
876,876,2002,July,2002-07,Bourke,Bourke,-30.1,145.9333,1,0.1528,0.2521,['Highest quality'],0.23046875,73.7265625,4.9921875,0.013671875,0,0.5,1.12,-0.164,-0.211,-0.67,9.3984375
877,877,2012,March,2012-03,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0,0.2082,0.3293,['Highest quality'],1.52734375,125.7421875,87.1015625,0.61328125,2.046875,179.203125,-0.85,0.126,-0.375,0.48,306.1015625
878,878,2013,February,2013-02,Smithtown,Smithtown,-31,152.9333,0,0.5437,0.7286,['Highest quality'],7.502929688,152.890625,125.078125,0.797851563,190.5625,389.6015625,-0.04,0.269,-0.268,2.84,728.3046875
879,879,2012,March,2012-03,Hay,Hay,-34.5041,144.8442,0,0.279,0.4321,['Lower quality'],0.26953125,139.7734375,71.5390625,0.53125,1.40625,129.8984375,-0.85,0.126,-0.375,0.48,212.09375
880,880,2013,March,2013-03,Tocal,Tocal,-32.633,151.5925,0,0.4649,0.7206,['Highest quality'],4.319335938,134.0859375,107.140625,0.661132813,63.90625,126.8984375,-1.11,0.183,-0.258,2.31,450.5
881,881,2013,January,2013-01,Grafton,Grafton,-29.6833,152.9333,0,0.286,0.4649,['Lower quality'],4.259765625,186.2890625,75.125,0.198242188,16.265625,259.8984375,-0.13,0.001,-0.278,0.71,386.1015625
882,882,2013,June,2013-06,Nowra,Nowra,-34.8746,150.6025,0,0.2275,0.5373,['Lower quality'],8.215820313,44.4765625,48.5390625,0.584960938,95.1484375,303.8984375,-0.78,-0.383,-0.226,0.23,532.3984375
883,883,2013,June,2013-06,Ulladulla,Ulladulla,-35.3486,150.4678,0,0.3264,0.6639,['Lower quality'],12.95214844,50.3125,46.1484375,0.80078125,169.3046875,268.3984375,-0.78,-0.383,-0.226,0.23,692.203125
884,884,2013,June,2013-06,Goulburn,Goulburn,-34.7547,149.6186,0,0.2329,0.4181,['Lower quality'],2.005859375,37.3203125,24.390625,0.262695313,4.390625,183.203125,-0.78,-0.383,-0.226,0.23,214.6015625
885,885,2013,March,2013-03,Port Macquarie,Port Macquarie,-31.4307,152.9063,0,0.1831,0.3418,['Highest quality'],28.03125,142.4140625,100.2265625,0.64453125,188.6328125,207.703125,-1.11,0.183,-0.258,2.31,994
886,886,2013,January,2013-01,Boggabilla,Boggabilla,-28.603,150.3587,0,0.229,0.3969,['Highest quality'],0.4140625,243.859375,63.28125,0.185546875,13.046875,212,-0.13,0.001,-0.278,0.71,308
887,887,2013,March,2013-03,Taree,Taree,-31.9112,152.4602,0,0.2932,0.4933,['Highest quality'],12.54589844,135.203125,110.3671875,0.622070313,211.6171875,273.703125,-1.11,0.183,-0.258,2.31,751.5
888,888,2013,March,2013-03,Smithtown,Smithtown,-31,152.9333,0,0.3696,0.657,['Highest quality'],11.18847656,146.5546875,122.640625,0.676757813,105.8671875,137.796875,-1.11,0.183,-0.258,2.31,801.6015625
889,889,2013,March,2013-03,Raymond Terrace,Raymond Terrace,-32.7623,151.7436,0,0.2911,0.4788,['Highest quality'],9.004882813,143.203125,108.8515625,0.637695313,78.8046875,154.3984375,-1.11,0.183,-0.258,2.31,508.3984375
890,890,2014,June,2014-06,Walgett,Walgett,-30.0167,148.1167,1,0.1916,0.345,['Highest quality'],0.287109375,71.1953125,17.96875,0.106445313,0.0703125,32.3984375,0.37,0.086,-0.113,-0.21,61.6953125
891,891,2014,June,2014-06,Coonamble,Coonamble,-30.95,148.4,1,0.2466,0.4496,['Lower quality'],0.096679688,64.5078125,33.171875,0.163085938,0.265625,42.6015625,0.37,0.086,-0.113,-0.21,81.6015625
892,892,2014,May,2014-05,Coonamble,Coonamble,-30.95,148.4,1,0.2725,0.403,['Lower quality'],0.100585938,86.3984375,21.578125,0.088867188,0.015625,15,0.09,-0.012,-0.121,-1.62,115.6015625
893,893,2014,June,2014-06,Coonabarabran,Coonabarabran,-31.25,149.2667,1,0.2652,0.5328,['Lower quality'],2.448242188,54.6875,25.9453125,0.333007813,2.7265625,74.3984375,0.37,0.086,-0.113,-0.21,107.8984375
