,Location,Year_Month,Deep_Drainage,E_Actual,PET_Actual,Qtot,Rainfall,Soil_M_root_zone,P_acc_3M,ENSO,IOD,SAMI,Probability_of_Drought,Longitude,Latitude
11783,Uralla,2013-12,1.6806640625,92.609375,202.484375,2.109375,35.703125,0.1923828125,171.6015625,-0.17,0.21,0.77,0.2,151.483,-30.633
11784,Uralla,2014-01,1.654296875,34.140625,212.578125,0.2890625,10.203125,0.0380859375,159.5078125,-0.49,-0.036,-0.13,0.6,151.483,-30.633
11785,Uralla,2014-02,1.466796875,25.53125,157.96875,1.6171875,71.6015625,0.0966796875,117.5078125,-0.62,-0.009,0.36,0.6,151.483,-30.633
11786,Uralla,2014-03,1.6181640625,66.1953125,128.2265625,2.25,107.703125,0.2236328125,189.5078125,-0.28,-0.051,1.34,0.2,151.483,-30.633
11787,Uralla,2014-04,1.56640625,52.9375,91.34375,0.4453125,10.6015625,0.236328125,189.90625,0.08,0.017,1.18,0.85,151.483,-30.633
11788,Uralla,2014-05,1.59375,32.875,63.75,0.7734375,33.6015625,0.1865234375,151.90625,0.32,-0.012,-1.62,0.95,151.483,-30.633
11789,Uralla,2014-06,1.515625,24.875,48.6875,0.7890625,39.5,0.1884765625,83.703125,0.23,0.086,-0.21,0.85,151.483,-30.633
11790,Uralla,2014-07,1.541015625,27.5,51.5390625,0.8125,30.3984375,0.197265625,103.5,-0.06,-0.266,0.68,0.3,151.483,-30.633
11791,Uralla,2014-08,1.517578125,31.1015625,68.53125,1.453125,60.203125,0.2314453125,130.1015625,-0.03,-0.26,1.97,0.2,151.483,-30.633
11792,Uralla,2014-09,1.45703125,49.09375,107.421875,0.625,22.5,0.2470703125,113.1015625,0.29,-0.039,-1.62,0.75,151.483,-30.633
11793,Uralla,2014-10,1.47265625,56.03125,164.5859375,0.6796875,23.3984375,0.1689453125,106.1015625,0.44,0.3,1.32,0.8,151.483,-30.633
11794,Uralla,2014-11,1.3896484375,51.3984375,192.5390625,0.5546875,25.8984375,0.078125,71.796875,0.75,0.133,0.35,0.9,151.483,-30.633
11795,Uralla,2014-12,1.4443359375,88.6015625,176.4296875,3.796875,160.0,0.294921875,209.296875,0.71,0.116,2.45,0.65,151.483,-30.633
11796,Uralla,2015-01,1.47265625,107.8515625,171.234375,2.390625,110.796875,0.2578125,296.6953125,0.51,-0.034,1.35,0.8,151.483,-30.633
11797,Uralla,2015-02,1.3251953125,77.34375,148.390625,1.0703125,44.3984375,0.205078125,315.1953125,0.42,-0.265,4.92,0.3,151.483,-30.633
11798,Uralla,2015-03,1.443359375,54.640625,143.21875,0.4140625,16.796875,0.0869140625,171.9921875,0.47,-0.141,0.88,0.8,151.483,-30.633
11799,Uralla,2015-04,1.3798828125,46.9609375,84.4921875,1.9453125,84.8984375,0.169921875,146.09375,0.7,0.067,2.03,0.7,151.483,-30.633
11800,Uralla,2015-05,1.4189453125,42.0859375,62.4140625,0.6875,42.296875,0.150390625,143.9921875,0.92,0.32,0.41,0.9,151.483,-30.633
11801,Uralla,2015-06,1.3642578125,34.625,46.015625,1.3671875,53.8984375,0.2421875,181.09375,1.18,0.41,2.41,0.9,151.483,-30.633
11802,Uralla,2015-07,1.408203125,36.46875,48.703125,0.96875,47.203125,0.25390625,143.3984375,1.46,0.322,2.0,0.85,151.483,-30.633
11803,Uralla,2015-08,1.3994140625,45.2734375,71.3046875,1.46875,57.5,0.2294921875,158.6015625,1.93,0.68,1.86,0.9,151.483,-30.633
11804,Uralla,2015-09,1.34375,52.0859375,97.7578125,0.4296875,12.8984375,0.2216796875,117.6015625,2.21,0.4,1.91,0.85,151.483,-30.633
11805,Uralla,2015-10,1.359375,49.5546875,154.578125,0.40625,19.6015625,0.0830078125,90.0,2.36,0.642,-0.66,0.85,151.483,-30.633
11806,Uralla,2015-11,1.2958984375,64.2421875,175.2109375,1.3515625,59.796875,0.123046875,92.296875,2.72,0.47,1.46,0.95,151.483,-30.633
11807,Uralla,2015-12,1.32421875,61.1875,190.5859375,1.6953125,84.703125,0.1025390625,164.1015625,2.66,0.341,0.72,0.6,151.483,-30.633
11808,Uralla,2016-01,1.3173828125,79.9609375,165.765625,1.84375,104.0,0.1494140625,248.5,2.57,0.331,3.13,0.5,151.483,-30.633
11809,Uralla,2016-02,1.2275390625,64.5546875,174.03125,0.5,8.296875,0.1123046875,197.0,2.26,-0.03,1.35,0.75,151.483,-30.633
11810,Uralla,2016-03,1.291015625,23.625,143.578125,0.578125,35.296875,0.0400390625,147.59375,1.62,0.091,4.36,0.6,151.483,-30.633
11811,Uralla,2016-04,1.232421875,36.578125,101.796875,0.78125,37.796875,0.0908203125,81.390625,0.91,0.222,1.06,0.9,151.483,-30.633
11812,Uralla,2016-05,1.2578125,35.015625,71.5,0.859375,47.1015625,0.0849609375,120.1953125,0.3,-0.034,-0.92,0.85,151.483,-30.633
11813,Uralla,2016-06,1.21875,25.171875,44.8359375,2.328125,108.0,0.3017578125,192.8984375,-0.03,-0.329,3.66,0.25,151.483,-30.633
11814,Uralla,2016-07,1.3330078125,31.9765625,51.5859375,0.7890625,35.203125,0.4130859375,190.3046875,-0.48,-0.661,0.81,0.15,151.483,-30.633
11815,Uralla,2016-08,1.435546875,46.2109375,66.0859375,2.546875,116.3984375,0.5107421875,259.6015625,-0.58,-0.332,-1.28,0.25,151.483,-30.633
11816,Uralla,2016-09,1.568359375,58.1640625,83.0,1.6796875,79.8984375,0.59765625,231.5,-0.58,-0.331,2.46,0.1,151.483,-30.633
11817,Uralla,2016-10,1.767578125,90.984375,134.3359375,1.6796875,85.0,0.4931640625,281.296875,-0.74,-0.212,-0.89,0.1,151.483,-30.633
11818,Uralla,2016-11,1.7197265625,82.265625,178.359375,0.8046875,20.296875,0.37890625,185.1953125,-0.76,-0.259,-3.12,0.1,151.483,-30.633
11819,Uralla,2016-12,1.689453125,84.3984375,190.6796875,1.4296875,67.8984375,0.3046875,173.1953125,-0.5,-0.241,-1.52,0.1,151.483,-30.633
11820,Uralla,2017-01,1.6240234375,92.734375,191.8828125,2.7734375,136.203125,0.3427734375,224.3984375,-0.43,-0.02,-1.12,0.25,151.483,-30.633
11821,Uralla,2017-02,1.46484375,105.3359375,164.6640625,3.171875,111.5,0.4287109375,315.6015625,-0.08,0.181,-1.09,0.2,151.483,-30.633
11822,Uralla,2017-03,1.6640625,85.1484375,114.078125,4.375,158.296875,0.4990234375,406.0,0.03,0.457,-1.56,0.4,151.483,-30.633
11823,Uralla,2017-04,1.7451171875,62.03125,85.265625,4.5546875,30.0,0.5458984375,299.796875,0.22,0.574,1.65,0.7,151.483,-30.633
11824,Uralla,2017-05,1.8740234375,50.5546875,64.6484375,1.0,42.5,0.4228515625,230.796875,0.37,0.616,1.82,0.7,151.483,-30.633
11825,Uralla,2017-06,1.853515625,37.515625,45.890625,1.0859375,65.703125,0.3876953125,138.203125,0.34,0.537,1.98,0.75,151.483,-30.633
11826,Uralla,2017-07,1.9794921875,40.078125,53.59375,1.0703125,15.296875,0.4267578125,123.5,0.25,0.617,0.16,0.85,151.483,-30.633
11827,Uralla,2017-08,1.998046875,40.84375,76.8125,0.375,12.8984375,0.3046875,93.8984375,-0.16,0.461,0.31,0.2,151.483,-30.633
11828,Uralla,2017-09,1.8603515625,33.4296875,114.6328125,0.1640625,5.703125,0.2099609375,33.8984375,-0.43,0.14,0.42,0.2,151.483,-30.633
11829,Uralla,2017-10,1.80078125,61.7890625,138.4765625,1.6015625,62.3984375,0.2548828125,81.0,-0.56,0.175,-0.64,0.0,151.483,-30.633
11830,Uralla,2017-11,1.6435546875,66.6953125,156.4140625,0.84375,35.3984375,0.2021484375,103.5,-0.97,0.412,3.18,0.0,151.483,-30.633
11831,Uralla,2017-12,1.615234375,85.46875,192.3359375,1.328125,70.1015625,0.154296875,167.8984375,-0.98,0.179,1.44,0.0,151.483,-30.633
11832,Uralla,2018-01,1.5693359375,75.453125,215.2109375,1.2578125,45.203125,0.1162109375,150.703125,-0.98,-0.135,2.72,0.0,151.483,-30.633
11833,Uralla,2018-02,1.3955078125,47.25,150.8046875,1.109375,61.203125,0.087890625,176.5078125,-0.78,0.295,1.02,0.05,151.483,-30.633
11834,Uralla,2018-03,1.52734375,55.9921875,139.9375,0.71875,24.703125,0.0947265625,131.109375,-0.8,-0.02,-0.03,0.4,151.483,-30.633
11835,Uralla,2018-04,1.4521484375,22.4921875,105.6640625,0.453125,22.3984375,0.03515625,108.3046875,-0.51,-0.008,-1.66,0.65,151.483,-30.633
11836,Uralla,2018-05,1.4716796875,15.6875,69.9609375,0.140625,5.703125,0.0244140625,52.8046875,-0.2,0.202,0.01,0.35,151.483,-30.633
11837,Uralla,2018-06,1.396484375,10.625,50.3828125,0.2734375,13.203125,0.0234375,41.3046875,0.04,0.269,-1.57,0.8,151.483,-30.633
11838,Uralla,2018-07,1.42578125,26.109375,57.0546875,1.1015625,51.703125,0.142578125,70.609375,0.12,0.15,0.55,1.0,151.483,-30.633
11839,Uralla,2018-08,1.4052734375,30.71875,76.9296875,0.5234375,25.3984375,0.1025390625,90.3046875,0.09,0.234,-0.78,0.9,151.483,-30.633
11840,Uralla,2018-09,1.3369140625,36.65625,105.375,0.7734375,37.203125,0.1181640625,114.3046875,0.47,0.71,1.83,0.45,151.483,-30.633
11841,Uralla,2018-10,1.3603515625,55.828125,137.4765625,1.5234375,70.5,0.1591796875,133.1015625,0.9,0.844,2.76,0.5,151.483,-30.633
11842,Uralla,2018-11,1.302734375,63.8515625,170.328125,1.59375,82.6015625,0.142578125,190.3046875,0.9,0.623,2.84,0.3,151.483,-30.633
11843,Uralla,2018-12,1.3369140625,92.6015625,204.515625,1.6171875,63.296875,0.1806640625,216.3984375,0.89,0.379,1.44,0.7,151.483,-30.633
11844,Uralla,2019-01,1.322265625,58.375,206.3828125,0.7734375,43.296875,0.0751953125,189.1953125,0.65,0.452,2.79,0.4,151.483,-30.633
11845,Uralla,2019-02,1.1748046875,28.1484375,165.921875,0.2890625,13.296875,0.041015625,119.890625,0.71,0.496,-1.87,1.0,151.483,-30.633
11846,Uralla,2019-03,1.279296875,21.234375,139.6328125,0.8125,63.1015625,0.0498046875,119.6953125,0.81,0.325,1.47,0.95,151.483,-30.633
11847,Uralla,2019-04,1.224609375,39.015625,101.3671875,0.421875,1.6015625,0.107421875,78.0,0.62,0.333,0.86,0.8,151.483,-30.633
11848,Uralla,2019-05,1.2451171875,20.9375,66.5234375,0.265625,14.203125,0.0478515625,78.90625,0.55,0.619,-0.11,0.75,151.483,-30.633
11849,Uralla,2019-06,1.18359375,16.5703125,49.34375,0.3046875,17.296875,0.041015625,33.1015625,0.45,0.719,2.21,0.7,151.483,-30.633
11850,Uralla,2019-07,1.2021484375,14.625,58.0859375,0.1953125,9.796875,0.025390625,41.296875,0.35,0.693,-2.2,0.9,151.483,-30.633
11851,Uralla,2019-08,1.1806640625,9.3515625,79.234375,0.1484375,7.3984375,0.0126953125,34.4921875,0.04,0.548,-2.04,0.9,151.483,-30.633
11852,Uralla,2019-09,1.1220703125,6.765625,115.15625,0.125,6.296875,0.0087890625,23.4921875,0.03,0.999,0.81,0.55,151.483,-30.633
11853,Uralla,2019-10,1.140625,16.375,156.8984375,0.375,20.3984375,0.0361328125,34.09375,0.48,1.123,-1.97,0.85,151.483,-30.633
11854,Uralla,2019-11,1.0869140625,20.265625,191.3046875,0.375,24.6015625,0.0380859375,51.296875,0.52,0.958,-4.42,0.75,151.483,-30.633
11855,Uralla,2019-12,1.107421875,36.5546875,224.1015625,0.59375,34.8984375,0.080078125,79.8984375,0.52,0.312,-1.78,0.9,151.483,-30.633
11856,Uralla,2020-01,1.1103515625,57.75,193.5703125,2.703125,160.203125,0.27734375,219.703125,0.6,0.238,0.57,0.9,151.483,-30.633
11857,Uralla,2020-02,1.150390625,69.8984375,132.25,15.2578125,184.6015625,0.6259765625,379.703125,0.37,0.134,-0.36,0.85,151.483,-30.633
11858,Uralla,2020-03,1.49609375,71.109375,121.5390625,1.5234375,70.1015625,0.619140625,414.90625,0.48,0.119,2.05,0.65,151.483,-30.633
11859,Uralla,2020-04,1.634765625,55.65625,89.96875,1.0078125,35.203125,0.5498046875,289.90625,0.36,0.064,-1.72,0.85,151.483,-30.633
11860,Uralla,2020-05,1.8310546875,39.328125,63.203125,0.828125,45.296875,0.4345703125,150.6015625,-0.27,0.378,1.03,0.3,151.483,-30.633
11861,Uralla,2020-06,1.888671875,33.34375,48.03125,0.8671875,47.796875,0.4013671875,128.296875,-0.34,0.568,1.18,0.15,151.483,-30.633
11862,Uralla,2020-07,2.087890625,33.3515625,50.015625,0.9375,54.1015625,0.380859375,147.1953125,-0.3,0.417,-0.97,0.3,151.483,-30.633
11863,Uralla,2020-08,2.2431640625,43.578125,71.921875,0.9765625,43.203125,0.4150390625,145.1015625,-0.59,-0.07,-2.2,0.05,151.483,-30.633
11864,Uralla,2020-09,2.2607421875,39.390625,106.9296875,0.6796875,31.796875,0.3447265625,129.1015625,-0.83,-0.084,-0.25,0.0,151.483,-30.633
11865,Uralla,2020-10,2.2900390625,47.40625,144.8671875,1.484375,86.0,0.3369140625,161.0,-1.26,0.233,1.79,0.0,151.483,-30.633
11866,Uralla,2020-11,2.1318359375,77.59375,191.1796875,0.7265625,18.296875,0.3740234375,136.09375,-1.42,0.143,1.14,0.0,151.483,-30.633
11867,Uralla,2020-12,2.048828125,74.421875,163.8046875,20.8359375,209.1015625,0.4755859375,313.3984375,-1.15,0.1,2.28,0.05,151.483,-30.633
11868,Uralla,2021-01,2.2216796875,111.4375,173.4375,14.4296875,53.1015625,0.6015625,280.5,-1.0,0.116,1.95,0.0,151.483,-30.633
11869,Uralla,2021-02,1.9765625,76.2421875,134.078125,5.7734375,139.5,0.4306640625,401.703125,-1.0,0.323,2.19,0.0,151.483,-30.633
11870,Uralla,2021-03,2.2666015625,81.1171875,121.1875,37.6328125,125.203125,0.6103515625,317.8046875,-0.8,0.367,-0.95,0.0,151.483,-30.633
11871,Uralla,2021-04,2.4140625,62.0546875,88.9921875,2.4765625,31.203125,0.5380859375,295.90625,-0.72,0.325,0.87,0.0,151.483,-30.633
11872,Uralla,2021-05,2.60546875,48.3125,64.8515625,0.625,25.6015625,0.42578125,182.0078125,-0.46,0.089,0.75,0.1,151.483,-30.633
11873,Uralla,2021-06,2.62890625,35.8671875,46.28125,1.828125,81.8984375,0.4501953125,138.703125,-0.28,0.112,1.88,0.3,151.483,-30.633
11874,Uralla,2021-07,2.9921875,40.4453125,52.0546875,2.390625,100.5,0.560546875,208.0,-0.39,-0.132,-1.06,0.3,151.483,-30.633
11875,Uralla,2021-08,3.4169921875,56.59375,75.3828125,9.796875,82.796875,0.611328125,265.1953125,-0.53,0.014,0.73,0.0,151.483,-30.633
11876,Uralla,2021-09,3.546875,72.6171875,106.3203125,0.890625,39.6015625,0.4765625,222.8984375,-0.55,0.048,1.68,0.05,151.483,-30.633
11877,Uralla,2021-10,3.673828125,89.90625,141.8984375,2.8359375,85.5,0.455078125,207.8984375,-0.94,0.068,0.8,0.0,151.483,-30.633
11878,Uralla,2021-11,3.5126953125,83.15625,135.6953125,41.4765625,197.8984375,0.5556640625,323.0,-0.94,0.192,2.69,0.0,151.483,-30.633
11879,Uralla,2021-12,3.7421875,132.6875,181.6328125,18.9453125,105.0,0.609375,388.3984375,-1.06,-0.05,2.74,0.0,151.483,-30.633
11880,Goondiwindi,2000-01,0.7294921875,82.6484375,230.578125,0.046875,45.6015625,0.173828125,136.8046875,-1.77,-0.06,3.59,0.1,150.3167,-28.55
11881,Goondiwindi,2000-02,0.6787109375,57.78125,202.484375,0.90625,73.796875,0.1650390625,165.0,-1.55,0.071,2.32,0.0,150.3167,-28.55
11882,Goondiwindi,2000-03,0.72265625,88.7890625,166.203125,0.46875,99.3984375,0.1875,218.796875,-0.98,0.24,0.74,0.05,150.3167,-28.55
11883,Goondiwindi,2000-04,0.697265625,62.5234375,125.640625,0.0546875,21.5,0.1103515625,194.6953125,-0.87,0.217,0.97,0.0,150.3167,-28.55
11884,Goondiwindi,2000-05,0.7158203125,25.34375,92.6484375,0.0234375,30.296875,0.0458984375,151.1953125,-0.86,0.192,1.9,0.1,150.3167,-28.55
11885,Goondiwindi,2000-06,0.6875,24.8828125,67.1484375,0.0,16.6015625,0.0517578125,68.3984375,-0.79,0.091,-0.31,0.25,150.3167,-28.55
11886,Goondiwindi,2000-07,0.7060546875,22.3515625,72.0859375,0.0,16.203125,0.041015625,63.1015625,-0.67,0.174,0.52,0.3,150.3167,-28.55
11887,Goondiwindi,2000-08,0.701171875,13.0625,100.4296875,0.0078125,13.296875,0.0244140625,46.1015625,-0.49,0.243,-1.22,0.25,150.3167,-28.55
11888,Goondiwindi,2000-09,0.673828125,8.4375,153.3671875,0.0,3.296875,0.009765625,32.796875,-0.52,0.01,-3.2,0.65,150.3167,-28.55
11889,Goondiwindi,2000-10,0.69140625,16.7109375,168.0703125,0.0390625,45.0,0.052734375,61.59375,-0.7,0.017,1.21,0.4,150.3167,-28.55
11890,Goondiwindi,2000-11,0.6669921875,73.7421875,168.8046875,0.1796875,121.203125,0.27734375,169.5,-0.79,-0.183,-1.32,0.1,150.3167,-28.55
11891,Goondiwindi,2000-12,0.6904296875,80.125,224.4609375,0.0078125,26.5,0.1748046875,192.703125,-0.92,-0.178,-2.05,0.05,150.3167,-28.55
11892,Goondiwindi,2001-01,0.6865234375,42.328125,247.5859375,0.09375,62.703125,0.0810546875,210.40625,-0.73,-0.366,1.43,0.15,150.3167,-28.55
11893,Goondiwindi,2001-02,0.62109375,85.296875,198.703125,2.5,85.3984375,0.3671875,174.6015625,-0.63,0.063,-2.7,0.15,150.3167,-28.55
11894,Goondiwindi,2001-03,0.6875,68.734375,176.84375,0.046875,64.6015625,0.1630859375,212.703125,-0.48,0.09,-0.57,0.0,150.3167,-28.55
11895,Goondiwindi,2001-04,0.6611328125,34.9453125,128.6328125,0.0625,36.8984375,0.111328125,186.8984375,-0.49,0.212,3.49,0.0,150.3167,-28.55
11896,Goondiwindi,2001-05,0.6796875,45.375,89.1328125,0.0703125,36.796875,0.2119140625,138.296875,-0.34,0.217,-1.75,0.4,150.3167,-28.55
11897,Goondiwindi,2001-06,0.654296875,34.453125,71.3515625,0.0546875,27.6015625,0.1455078125,101.296875,-0.19,0.241,-0.02,0.4,150.3167,-28.55
11898,Goondiwindi,2001-07,0.671875,15.6484375,68.515625,0.4375,83.0,0.1455078125,147.3984375,-0.04,-0.043,0.2,0.6,150.3167,-28.55
11899,Goondiwindi,2001-08,0.671875,46.7890625,99.2109375,0.046875,11.3984375,0.3076171875,122.0,-0.05,-0.189,-0.15,0.4,150.3167,-28.55
11900,Goondiwindi,2001-09,0.6474609375,43.546875,134.0,0.0,10.703125,0.166015625,105.1015625,-0.2,-0.117,1.46,0.1,150.3167,-28.55
11901,Goondiwindi,2001-10,0.6640625,40.46875,171.8046875,0.0234375,43.3984375,0.119140625,65.5,-0.14,-0.291,1.36,0.25,150.3167,-28.55
11902,Goondiwindi,2001-11,0.638671875,62.3828125,187.5859375,0.0546875,79.796875,0.1591796875,133.8984375,-0.37,-0.122,2.54,0.05,150.3167,-28.55
11903,Goondiwindi,2001-12,0.6572265625,81.2421875,241.234375,0.0234375,43.6015625,0.1201171875,166.796875,-0.41,0.019,1.16,0.15,150.3167,-28.55
11904,Goondiwindi,2002-01,0.6533203125,24.5859375,247.0703125,0.0625,28.5,0.037109375,151.8984375,-0.15,-0.077,2.22,0.35,150.3167,-28.55
11905,Goondiwindi,2002-02,0.5859375,24.0546875,180.3046875,0.015625,36.703125,0.064453125,108.8046875,-0.04,-0.018,2.8,0.75,150.3167,-28.55
11906,Goondiwindi,2002-03,0.6455078125,35.328125,187.140625,0.4296875,86.5,0.09765625,151.703125,0.01,0.108,-4.42,0.6,150.3167,-28.55
11907,Goondiwindi,2002-04,0.6240234375,59.375,130.703125,0.1328125,3.3984375,0.2177734375,126.6015625,0.02,-0.277,1.6,0.4,150.3167,-28.55
11908,Goondiwindi,2002-05,0.6416015625,17.3125,93.015625,0.0,4.1015625,0.060546875,94.0,0.31,-0.249,-1.69,0.7,150.3167,-28.55
11909,Goondiwindi,2002-06,0.6162109375,13.6796875,71.859375,0.0078125,14.0,0.06640625,21.5,0.72,-0.076,-0.43,0.85,150.3167,-28.55
11910,Goondiwindi,2002-07,0.6328125,12.7421875,76.484375,0.0078125,22.6015625,0.0400390625,40.703125,0.74,-0.164,-0.67,0.85,150.3167,-28.55
11911,Goondiwindi,2002-08,0.62890625,25.671875,104.8671875,0.078125,50.703125,0.1064453125,87.3046875,0.87,-0.096,1.14,0.85,150.3167,-28.55
11912,Goondiwindi,2002-09,0.6064453125,47.34375,142.3984375,0.0078125,8.203125,0.1103515625,81.5078125,1.09,0.392,-2.18,1.0,150.3167,-28.55
11913,Goondiwindi,2002-10,0.6220703125,18.5546875,205.4453125,0.0,13.0,0.021484375,71.90625,1.25,0.565,-5.77,0.8,150.3167,-28.55
11914,Goondiwindi,2002-11,0.5986328125,19.8046875,221.1484375,0.09375,35.203125,0.0517578125,56.40625,1.47,0.22,0.03,1.0,150.3167,-28.55
11915,Goondiwindi,2002-12,0.615234375,61.3515625,254.265625,0.25,85.203125,0.1455078125,133.40625,1.37,-0.088,1.29,0.85,150.3167,-28.55
11916,Goondiwindi,2003-01,0.61328125,49.6328125,263.6484375,0.0078125,6.3984375,0.087890625,126.8046875,0.6,-0.174,-0.52,0.8,150.3167,-28.55
11917,Goondiwindi,2003-02,0.55078125,33.671875,176.375,0.3203125,76.5,0.0849609375,168.1015625,0.64,0.097,-0.98,0.5,150.3167,-28.55
11918,Goondiwindi,2003-03,0.607421875,63.234375,173.1015625,0.046875,63.3984375,0.1630859375,146.296875,0.36,0.061,-0.07,0.85,150.3167,-28.55
11919,Goondiwindi,2003-04,0.5859375,59.2890625,119.78125,0.328125,97.1015625,0.2236328125,237.0,-0.14,-0.024,2.21,0.45,150.3167,-28.55
11920,Goondiwindi,2003-05,0.6044921875,52.1328125,94.96875,0.09375,0.3984375,0.232421875,160.8984375,-0.61,-0.084,1.04,0.0,150.3167,-28.55
11921,Goondiwindi,2003-06,0.58203125,17.1875,69.3828125,0.046875,31.703125,0.14453125,129.203125,-0.29,0.252,-2.52,0.3,150.3167,-28.55
11922,Goondiwindi,2003-07,0.5986328125,38.359375,71.9375,0.046875,41.0,0.2412109375,73.1015625,0.21,0.228,1.2,0.95,150.3167,-28.55
11923,Goondiwindi,2003-08,0.595703125,28.8515625,97.109375,0.0078125,17.296875,0.1669921875,90.0,0.26,0.22,2.33,0.55,150.3167,-28.55
11924,Goondiwindi,2003-09,0.572265625,17.671875,154.03125,0.0,0.5,0.1162109375,58.796875,0.27,0.045,-0.99,0.8,150.3167,-28.55
11925,Goondiwindi,2003-10,0.5888671875,60.796875,170.1875,0.4765625,75.6015625,0.232421875,93.3984375,0.42,-0.084,0.12,0.8,150.3167,-28.55
11926,Goondiwindi,2003-11,0.56640625,39.7734375,227.0078125,0.109375,35.296875,0.119140625,111.3984375,0.33,-0.036,-0.15,0.85,150.3167,-28.55
11927,Goondiwindi,2003-12,0.5859375,93.5078125,248.4453125,1.84375,114.5,0.328125,225.3984375,0.43,0.258,-0.69,0.95,150.3167,-28.55
11928,Goondiwindi,2004-01,0.58984375,107.171875,231.6796875,2.6484375,173.203125,0.4072265625,323.0,0.27,0.109,2.56,0.65,150.3167,-28.55
11929,Goondiwindi,2004-02,0.5615234375,117.8828125,210.125,0.1171875,52.703125,0.3310546875,340.40625,0.23,0.194,-3.33,0.75,150.3167,-28.55
11930,Goondiwindi,2004-03,0.599609375,95.5078125,179.15625,0.6328125,96.3984375,0.283203125,322.3046875,0.12,0.177,0.74,0.9,150.3167,-28.55
11931,Goondiwindi,2004-04,0.578125,34.5703125,128.6953125,0.1328125,54.796875,0.1259765625,203.8984375,0.07,-0.005,1.2,0.8,150.3167,-28.55
11932,Goondiwindi,2004-05,0.5947265625,46.59375,87.9296875,0.1484375,19.3984375,0.2041015625,170.59375,0.06,-0.485,-0.15,0.8,150.3167,-28.55
11933,Goondiwindi,2004-06,0.5732421875,27.5703125,71.671875,0.0,5.1015625,0.1142578125,79.296875,0.13,-0.27,1.69,0.8,150.3167,-28.55
11934,Goondiwindi,2004-07,0.587890625,12.03125,75.796875,0.015625,14.6015625,0.0673828125,39.1015625,0.49,-0.204,2.52,0.45,150.3167,-28.55
11935,Goondiwindi,2004-08,0.5849609375,20.0078125,103.7578125,0.0078125,14.796875,0.068359375,34.5,0.76,-0.02,0.0,1.0,150.3167,-28.55
11936,Goondiwindi,2004-09,0.564453125,63.125,136.328125,1.421875,85.3984375,0.2353515625,114.796875,0.81,0.0,1.77,0.7,150.3167,-28.55
11937,Goondiwindi,2004-10,0.58203125,58.6328125,191.8125,0.015625,28.1015625,0.083984375,128.296875,0.73,0.155,-0.59,0.9,150.3167,-28.55
11938,Goondiwindi,2004-11,0.560546875,70.7578125,212.0859375,0.5234375,101.8984375,0.1337890625,215.3984375,0.66,-0.03,-1.18,0.8,150.3167,-28.55
11939,Goondiwindi,2004-12,0.578125,107.734375,232.9140625,0.4375,118.796875,0.2275390625,248.796875,0.74,-0.063,-1.02,0.65,150.3167,-28.55
11940,Goondiwindi,2005-01,0.5771484375,62.5859375,235.859375,0.015625,21.6015625,0.0888671875,242.296875,0.66,-0.058,1.07,0.75,150.3167,-28.55
11941,Goondiwindi,2005-02,0.5185546875,15.34375,207.859375,0.0,6.0,0.0185546875,146.3984375,0.36,-0.48,1.59,0.75,150.3167,-28.55
11942,Goondiwindi,2005-03,0.5703125,10.8203125,182.71875,0.0234375,30.0,0.02734375,57.6015625,0.45,-0.332,-0.12,0.7,150.3167,-28.55
11943,Goondiwindi,2005-04,0.548828125,17.9921875,141.78125,0.0,0.203125,0.0517578125,36.203125,0.26,0.16,3.46,0.4,150.3167,-28.55
