,Location,Year_Month,Deep_Drainage,E_Actual,PET_Actual,Qtot,Rainfall,Soil_M_root_zone,P_acc_3M,ENSO,IOD,SAMI,Probability_of_Drought
2897,Bowral,2018-02,1.337890625,42.2734375,144.6171875,0.4296875,102.296875,0.0908203125,192.203125,-0.78,0.295,1.02,0.05
2898,Bowral,2018-03,1.4697265625,70.796875,121.3125,0.2421875,25.1015625,0.23046875,184.6015625,-0.8,-0.02,-0.03,0.2
2899,Bowral,2018-04,1.4013671875,41.59375,92.2890625,0.0,18.3984375,0.0712890625,145.796875,-0.51,-0.008,-1.66,0.3
2900,Bowral,2018-05,1.4228515625,25.578125,60.8046875,0.0078125,18.703125,0.0439453125,62.203125,-0.2,0.202,0.01,0.3
2901,Bowral,2018-06,1.353515625,22.6640625,39.5,0.0234375,58.1015625,0.11328125,95.203125,0.04,0.269,-1.57,0.85
2902,Bowral,2018-07,1.3779296875,26.78125,51.7890625,0.0,4.6015625,0.1328125,81.40625,0.12,0.15,0.55,0.85
2903,Bowral,2018-08,1.3544921875,24.640625,66.640625,0.0078125,21.0,0.076171875,83.703125,0.09,0.234,-0.78,0.65
2904,Bowral,2018-09,1.2890625,35.71875,97.953125,0.0078125,20.0,0.0693359375,45.6015625,0.47,0.71,1.83,0.65
2905,Bowral,2018-10,1.310546875,54.234375,119.3046875,0.0390625,66.6015625,0.1162109375,107.6015625,0.9,0.844,2.76,0.55
2906,Bowral,2018-11,1.2490234375,46.5546875,145.7890625,0.9921875,114.6015625,0.078125,201.203125,0.9,0.623,2.84,0.3
2907,Bowral,2018-12,1.287109375,97.7421875,171.515625,1.4453125,75.0,0.337890625,256.203125,0.89,0.379,1.44,0.8
2908,Bowral,2019-01,1.28125,96.703125,178.546875,0.0703125,65.1015625,0.2314453125,254.703125,0.65,0.452,2.79,0.7
2909,Bowral,2019-02,1.1396484375,44.390625,138.34375,0.0,11.5,0.07421875,151.6015625,0.71,0.496,-1.87,0.75
2910,Bowral,2019-03,1.2451171875,33.8515625,113.2421875,0.359375,112.8984375,0.158203125,189.5,0.81,0.325,1.47,0.7
2911,Bowral,2019-04,1.203125,51.765625,83.0546875,0.0234375,11.203125,0.2607421875,135.6015625,0.62,0.333,0.86,0.85
2912,Bowral,2019-05,1.2265625,27.4140625,58.5859375,0.0,7.6015625,0.1279296875,131.703125,0.55,0.619,-0.11,0.6
2913,Bowral,2019-06,1.1708984375,23.3515625,39.890625,0.1328125,68.6015625,0.2392578125,87.40625,0.45,0.719,2.21,0.5
2914,Bowral,2019-07,1.197265625,26.6875,47.6484375,0.0078125,12.3984375,0.2509765625,88.6015625,0.35,0.693,-2.2,0.8
2915,Bowral,2019-08,1.1796875,24.609375,66.046875,0.0078125,24.3984375,0.166015625,105.3984375,0.04,0.548,-2.04,0.9
2916,Bowral,2019-09,1.1240234375,42.9140625,97.671875,0.0625,44.703125,0.2099609375,81.5,0.03,0.999,0.81,0.5
2917,Bowral,2019-10,1.14453125,57.1015625,145.390625,0.0078125,17.8984375,0.166015625,87.0,0.48,1.123,-1.97,0.7
2918,Bowral,2019-11,1.08984375,31.609375,180.203125,0.0,10.5,0.041015625,73.1015625,0.52,0.958,-4.42,0.65
2919,Bowral,2019-12,1.1083984375,9.078125,196.734375,0.0,2.203125,0.0068359375,30.6015625,0.52,0.312,-1.78,0.85
2920,Bowral,2020-01,1.0908203125,23.9296875,170.4453125,0.015625,36.3984375,0.0478515625,49.1015625,0.6,0.238,0.57,0.75
2921,Bowral,2020-02,1.0517578125,54.40625,130.4921875,43.765625,289.3984375,0.6171875,328.0,0.37,0.134,-0.36,0.6
2922,Bowral,2020-03,1.25,57.890625,104.140625,0.609375,61.5,0.7412109375,387.296875,0.48,0.119,2.05,0.5
2923,Bowral,2020-04,1.2783203125,42.3125,76.8515625,0.1171875,33.0,0.6396484375,383.8984375,0.36,0.064,-1.72,0.8
2924,Bowral,2020-05,1.3544921875,33.6171875,53.2890625,3.6328125,76.1015625,0.6064453125,170.6015625,-0.27,0.378,1.03,0.75
2925,Bowral,2020-06,1.3662109375,24.4296875,38.046875,0.7421875,22.5,0.650390625,131.6015625,-0.34,0.568,1.18,0.55
2926,Bowral,2020-07,1.47265625,31.90625,44.578125,45.4453125,153.703125,0.6416015625,252.3046875,-0.3,0.417,-0.97,0.5
2927,Bowral,2020-08,1.6328125,40.3984375,63.7734375,97.078125,140.0,0.822265625,316.203125,-0.59,-0.07,-2.2,0.25
2928,Bowral,2020-09,1.7333984375,56.375,93.9921875,0.1875,22.703125,0.6787109375,316.40625,-0.83,-0.084,-0.25,0.05
2929,Bowral,2020-10,1.79296875,75.84375,118.1953125,1.09375,91.296875,0.552734375,254.0,-1.26,0.233,1.79,0.0
2930,Bowral,2020-11,1.7021484375,96.0234375,154.828125,32.2109375,80.5,0.6318359375,194.5,-1.42,0.143,1.14,0.05
2931,Bowral,2020-12,1.689453125,71.671875,148.0859375,18.3984375,110.6015625,0.587890625,282.3984375,-1.15,0.1,2.28,0.05
2932,Bowral,2021-01,1.6552734375,85.3984375,159.0859375,4.6015625,78.1015625,0.5869140625,269.203125,-1.0,0.116,1.95,0.05
2933,Bowral,2021-02,1.4638671875,75.0078125,115.7890625,24.1640625,99.203125,0.6640625,287.90625,-1.0,0.323,2.19,0.0
2934,Bowral,2021-03,1.6171875,73.1328125,106.9296875,116.5703125,238.0,0.6787109375,415.3046875,-0.8,0.367,-0.95,0.05
2935,Bowral,2021-04,1.6572265625,56.4296875,83.140625,4.328125,2.296875,0.6708984375,339.5,-0.72,0.325,0.87,0.1
2936,Bowral,2021-05,1.79296875,42.7421875,52.9765625,87.453125,187.1015625,0.76953125,427.3984375,-0.46,0.089,0.75,0.3
2937,Bowral,2021-06,1.798828125,30.078125,39.84375,5.46875,46.296875,0.7421875,235.6953125,-0.28,0.112,1.88,0.45
2938,Bowral,2021-07,1.9189453125,31.6171875,47.09375,3.5625,22.1015625,0.685546875,255.5,-0.39,-0.132,-1.06,0.3
2939,Bowral,2021-08,1.9580078125,46.3828125,68.578125,12.3046875,90.203125,0.6279296875,158.6015625,-0.53,0.014,0.73,0.3
2940,Bowral,2021-09,1.91796875,61.8984375,98.921875,2.6328125,24.0,0.65234375,136.3046875,-0.55,0.048,1.68,0.15
2941,Bowral,2021-10,1.9375,84.9609375,128.515625,0.140625,64.703125,0.5654296875,178.90625,-0.94,0.068,0.8,0.1
2942,Bowral,2021-11,1.8095703125,77.515625,114.2734375,41.5859375,153.6015625,0.6435546875,242.3046875,-0.94,0.192,2.69,0.05
2943,Bowral,2021-12,1.826171875,112.046875,152.5,22.53125,99.203125,0.6484375,317.5078125,-1.06,-0.05,2.74,0.1
2948,Bundanoon,2000-01,3.58203125,100.1484375,176.046875,5.1796875,39.203125,0.4970703125,117.609375,-1.77,-0.06,3.59,0.35
2949,Bundanoon,2000-02,3.1064453125,78.4375,158.7265625,4.125,25.296875,0.3232421875,103.703125,-1.55,0.071,2.32,0.0
2950,Bundanoon,2000-03,3.259765625,77.2578125,106.5703125,28.234375,233.6015625,0.6015625,298.1015625,-0.98,0.24,0.74,0.0
2951,Bundanoon,2000-04,3.603515625,59.0859375,76.4140625,6.0546875,45.296875,0.6630859375,304.1953125,-0.87,0.217,0.97,0.0
2952,Bundanoon,2000-05,3.9853515625,40.2578125,54.609375,4.90625,35.6015625,0.5302734375,314.5,-0.86,0.192,1.9,0.15
2953,Bundanoon,2000-06,3.9443359375,32.4296875,40.9921875,4.4609375,63.703125,0.4267578125,144.6015625,-0.79,0.091,-0.31,0.15
2954,Bundanoon,2000-07,4.21875,36.015625,46.5078125,5.2109375,34.703125,0.5302734375,134.0078125,-0.67,0.174,0.52,0.3
2955,Bundanoon,2000-08,4.296875,45.3125,64.859375,4.46875,23.6015625,0.416015625,122.0078125,-0.49,0.243,-1.22,0.15
2956,Bundanoon,2000-09,4.009765625,54.71875,105.015625,4.2578125,44.0,0.328125,102.3046875,-0.52,0.01,-3.2,0.25
2957,Bundanoon,2000-10,3.8291015625,65.96875,127.125,4.4296875,42.1015625,0.3310546875,109.703125,-0.7,0.017,1.21,0.25
2958,Bundanoon,2000-11,3.52734375,83.625,124.3828125,5.921875,169.203125,0.521484375,255.3046875,-0.79,-0.183,-1.32,0.0
2959,Bundanoon,2000-12,3.59375,126.609375,204.515625,5.046875,48.203125,0.5185546875,259.5078125,-0.92,-0.178,-2.05,0.0
2960,Bundanoon,2001-01,3.2890625,95.9375,169.859375,4.671875,88.5,0.3740234375,305.90625,-0.73,-0.366,1.43,0.0
2961,Bundanoon,2001-02,3.0,95.9765625,125.2109375,24.703125,178.796875,0.671875,315.5,-0.63,0.063,-2.7,0.0
2962,Bundanoon,2001-03,3.58984375,84.3203125,116.09375,5.7109375,86.296875,0.658203125,353.59375,-0.48,0.09,-0.57,0.0
2963,Bundanoon,2001-04,3.525390625,65.4453125,85.4609375,4.6328125,55.8984375,0.4658203125,320.9921875,-0.49,0.212,3.49,0.0
2964,Bundanoon,2001-05,3.646484375,43.2109375,53.3828125,4.734375,46.203125,0.4775390625,188.3984375,-0.34,0.217,-1.75,0.3
2965,Bundanoon,2001-06,3.5341796875,31.3125,42.8359375,4.25,14.296875,0.384765625,116.3984375,-0.19,0.241,-0.02,0.2
2966,Bundanoon,2001-07,3.6611328125,37.9453125,42.8359375,5.421875,118.1015625,0.470703125,178.6015625,-0.04,-0.043,0.2,0.4
2967,Bundanoon,2001-08,3.8369140625,47.9375,66.875,5.4140625,104.703125,0.529296875,237.1015625,-0.05,-0.189,-0.15,0.4
2968,Bundanoon,2001-09,3.9912109375,71.546875,98.3515625,5.3515625,32.0,0.6220703125,254.8046875,-0.2,-0.117,1.46,0.1
2969,Bundanoon,2001-10,4.1064453125,87.2578125,139.921875,4.9140625,57.796875,0.4873046875,194.5,-0.14,-0.291,1.36,0.05
2970,Bundanoon,2001-11,3.7529296875,84.8828125,141.1953125,5.0234375,95.203125,0.4765625,185.0,-0.37,-0.122,2.54,0.0
2971,Bundanoon,2001-12,3.5625,93.0078125,192.6640625,4.4765625,28.1015625,0.38671875,181.1015625,-0.41,0.019,1.16,0.1
2972,Bundanoon,2002-01,3.078125,90.1328125,196.9296875,4.3359375,64.296875,0.2978515625,187.6015625,-0.15,-0.077,2.22,0.05
2973,Bundanoon,2002-02,2.8193359375,87.7109375,117.1171875,25.2421875,235.296875,0.724609375,327.6953125,-0.04,-0.018,2.8,0.0
2974,Bundanoon,2002-03,3.423828125,89.46875,119.2578125,5.3046875,75.203125,0.5830078125,374.796875,0.01,0.108,-4.42,0.25
2975,Bundanoon,2002-04,3.3916015625,68.6640625,82.0625,5.140625,75.1015625,0.5869140625,385.6015625,0.02,-0.277,1.6,0.3
2976,Bundanoon,2002-05,3.6416015625,44.0078125,54.8359375,4.6875,33.5,0.5087890625,183.8046875,0.31,-0.249,-1.69,0.9
2977,Bundanoon,2002-06,3.6240234375,32.140625,42.7265625,4.4765625,38.8984375,0.470703125,147.5,0.72,-0.076,-0.43,0.7
2978,Bundanoon,2002-07,3.8291015625,32.3203125,46.5703125,4.296875,14.703125,0.3984375,87.1015625,0.74,-0.164,-0.67,0.75
2979,Bundanoon,2002-08,3.73046875,41.265625,68.515625,4.1484375,22.703125,0.30859375,76.3046875,0.87,-0.096,1.14,0.5
2980,Bundanoon,2002-09,3.37890625,50.953125,109.296875,3.9921875,25.3984375,0.28125,62.8046875,1.09,0.392,-2.18,0.8
2981,Bundanoon,2002-10,3.140625,60.5859375,154.8984375,3.953125,7.3984375,0.201171875,55.5,1.25,0.565,-5.77,0.75
2982,Bundanoon,2002-11,2.66796875,68.765625,167.2890625,3.7578125,11.3984375,0.099609375,44.1953125,1.47,0.22,0.03,0.85
2983,Bundanoon,2002-12,2.533203125,81.703125,197.921875,4.1015625,63.1015625,0.13671875,81.8984375,1.37,-0.088,1.29,0.6
2984,Bundanoon,2003-01,2.4384765625,69.8203125,199.703125,3.984375,44.8984375,0.09765625,119.3984375,0.6,-0.174,-0.52,0.8
2985,Bundanoon,2003-02,2.138671875,41.765625,127.8046875,4.0390625,118.0,0.1435546875,226.0,0.64,0.097,-0.98,0.55
2986,Bundanoon,2003-03,2.3798828125,76.3203125,118.7265625,4.3671875,82.0,0.3232421875,244.8984375,0.36,0.061,-0.07,0.65
2987,Bundanoon,2003-04,2.294921875,54.6015625,73.9140625,4.0234375,82.296875,0.3037109375,282.296875,-0.14,-0.024,2.21,0.25
2988,Bundanoon,2003-05,2.3955078125,43.1328125,52.515625,5.359375,152.296875,0.5185546875,316.59375,-0.61,-0.084,1.04,0.2
2989,Bundanoon,2003-06,2.63671875,29.9609375,41.6875,4.8203125,42.6015625,0.6484375,277.1953125,-0.29,0.252,-2.52,0.3
2990,Bundanoon,2003-07,3.095703125,30.890625,43.828125,4.734375,34.5,0.59765625,229.3984375,0.21,0.228,1.2,0.8
2991,Bundanoon,2003-08,3.2958984375,42.1640625,64.0,4.2578125,35.796875,0.4638671875,112.8984375,0.26,0.22,2.33,0.65
2992,Bundanoon,2003-09,3.181640625,53.4765625,107.171875,3.9375,22.1015625,0.3759765625,92.3984375,0.27,0.045,-0.99,0.6
2993,Bundanoon,2003-10,3.1728515625,66.609375,116.734375,4.375,77.0,0.40625,134.8984375,0.42,-0.084,0.12,0.5
2994,Bundanoon,2003-11,2.9052734375,75.40625,146.671875,4.578125,126.1015625,0.4208984375,225.203125,0.33,-0.036,-0.15,0.6
2995,Bundanoon,2003-12,2.953125,101.1484375,168.3515625,4.6015625,42.203125,0.5087890625,245.3046875,0.43,0.258,-0.69,0.6
2996,Bundanoon,2004-01,2.7353515625,90.7578125,184.6875,4.1796875,74.6015625,0.3564453125,242.90625,0.27,0.109,2.56,0.45
2997,Bundanoon,2004-02,2.404296875,86.65625,155.0234375,3.9921875,84.8984375,0.345703125,201.703125,0.23,0.194,-3.33,0.6
2998,Bundanoon,2004-03,2.5,81.8046875,124.984375,4.5,55.3984375,0.412109375,214.8984375,0.12,0.177,0.74,0.75
2999,Bundanoon,2004-04,2.3544921875,50.46875,86.078125,3.7734375,35.203125,0.3115234375,175.5,0.07,-0.005,1.2,0.5
3000,Bundanoon,2004-05,2.3525390625,25.9453125,59.265625,3.6484375,4.1015625,0.2158203125,94.703125,0.06,-0.485,-0.15,0.65
3001,Bundanoon,2004-06,2.1982421875,17.9453125,43.921875,3.484375,12.6015625,0.177734375,51.90625,0.13,-0.27,1.69,0.55
3002,Bundanoon,2004-07,2.1982421875,26.0,44.2265625,3.640625,32.8984375,0.1953125,49.6015625,0.49,-0.204,2.52,0.3
3003,Bundanoon,2004-08,2.1279296875,34.6484375,68.3828125,3.578125,24.1015625,0.185546875,69.6015625,0.76,-0.02,0.0,0.75
3004,Bundanoon,2004-09,1.9833984375,48.2421875,95.875,3.5,47.3984375,0.1875,104.3984375,0.81,0.0,1.77,0.9
3005,Bundanoon,2004-10,1.9970703125,79.640625,131.4921875,4.4453125,131.6015625,0.3310546875,203.1015625,0.73,0.155,-0.59,0.7
3006,Bundanoon,2004-11,1.9384765625,93.609375,155.75,3.875,62.5,0.392578125,241.5,0.66,-0.03,-1.18,0.75
3007,Bundanoon,2004-12,1.953125,95.3046875,178.8046875,3.7890625,78.3984375,0.2646484375,272.5,0.74,-0.063,-1.02,0.5
3008,Bundanoon,2005-01,1.8916015625,86.2421875,188.609375,3.625,69.5,0.15625,210.3984375,0.66,-0.058,1.07,0.65
3009,Bundanoon,2005-02,1.703125,90.8125,134.3515625,5.5625,168.3984375,0.33984375,316.296875,0.36,-0.48,1.59,0.6
3010,Bundanoon,2005-03,1.935546875,83.03125,116.78125,4.140625,73.0,0.36328125,310.8984375,0.45,-0.332,-0.12,0.6
3011,Bundanoon,2005-04,1.873046875,62.90625,87.3984375,3.3671875,12.703125,0.275390625,254.1015625,0.26,0.16,3.46,0.55
3012,Bundanoon,2005-05,1.8818359375,34.1328125,56.8828125,3.390625,29.1015625,0.169921875,114.8046875,0.3,0.046,-0.45,0.95
3013,Bundanoon,2005-06,1.7705078125,29.1015625,41.8984375,3.5703125,91.1015625,0.189453125,132.90625,0.04,-0.062,-0.41,0.65
3014,Bundanoon,2005-07,1.9453125,33.34375,46.34375,5.2265625,89.203125,0.5732421875,209.40625,-0.23,-0.287,-0.5,0.3
3015,Bundanoon,2005-08,2.109375,43.90625,68.125,3.578125,11.296875,0.41796875,191.6015625,-0.05,-0.233,0.5,0.4
3016,Bundanoon,2005-09,2.03515625,63.515625,88.828125,3.546875,94.703125,0.345703125,195.203125,-0.04,-0.428,0.39,0.35
3017,Bundanoon,2005-10,2.05859375,74.28125,126.328125,3.6640625,50.1015625,0.3544921875,156.1015625,-0.06,-0.276,-0.11,0.35
3018,Bundanoon,2005-11,1.9404296875,88.25,133.4140625,4.0859375,151.203125,0.42578125,296.0078125,-0.59,-0.149,0.66,0.1
3019,Bundanoon,2005-12,2.005859375,125.3359375,224.8046875,4.2109375,38.8984375,0.4716796875,240.203125,-0.92,-0.23,-2.76,0.1
3020,Bundanoon,2006-01,1.9267578125,99.5,162.5546875,4.1171875,114.3984375,0.3486328125,304.5,-0.91,-0.07,0.56,0.1
3021,Bundanoon,2006-02,1.7001953125,85.0078125,150.1171875,3.1015625,58.796875,0.25390625,212.09375,-0.67,-0.225,-1.85,0.1
3022,Bundanoon,2006-03,1.828125,74.8828125,125.6171875,3.3515625,40.0,0.193359375,213.1953125,-0.71,-0.126,1.66,0.05
3023,Bundanoon,2006-04,1.7177734375,42.8046875,94.65625,2.984375,5.0,0.08984375,103.796875,-0.32,0.06,-0.69,0.45
3024,Bundanoon,2006-05,1.72265625,25.984375,58.2109375,3.1171875,34.203125,0.0458984375,79.203125,-0.09,-0.128,2.28,0.3
3025,Bundanoon,2006-06,1.6806640625,30.3125,36.6171875,3.875,116.203125,0.3603515625,155.40625,0.0,0.055,2.05,0.55
3026,Bundanoon,2006-07,1.86328125,33.9765625,43.328125,3.6953125,95.3984375,0.470703125,245.8046875,0.01,0.137,1.61,0.5
3027,Bundanoon,2006-08,2.0703125,45.3203125,65.828125,3.578125,34.6015625,0.494140625,246.203125,0.31,0.341,-2.64,0.85
3028,Bundanoon,2006-09,2.1083984375,69.1796875,105.0625,3.609375,72.0,0.4677734375,202.0,0.6,0.534,-0.26,0.7
3029,Bundanoon,2006-10,2.158203125,68.6015625,145.5078125,3.109375,2.0,0.2607421875,108.6015625,0.7,0.736,1.79,0.8
3030,Bundanoon,2006-11,2.0009765625,77.921875,162.515625,3.140625,56.8984375,0.2265625,130.8984375,0.99,0.624,0.14,0.95
3031,Bundanoon,2006-12,1.9833984375,66.046875,172.3046875,3.1484375,63.203125,0.1220703125,122.1015625,1.14,0.241,1.34,0.75
3032,Bundanoon,2007-01,1.9326171875,62.1171875,200.6875,2.984375,24.8984375,0.0927734375,145.0,0.7,0.29,0.03,0.75
3033,Bundanoon,2007-02,1.748046875,63.171875,129.4765625,8.953125,253.3984375,0.3642578125,341.5,0.13,0.23,2.36,0.65
3034,Bundanoon,2007-03,2.2548828125,79.5390625,116.8515625,4.4609375,100.6015625,0.66796875,378.8984375,-0.18,0.216,-0.77,0.1
3035,Bundanoon,2007-04,2.44921875,57.7578125,78.9375,3.6171875,54.3984375,0.5458984375,408.3984375,-0.32,0.175,-0.33,0.1
3036,Bundanoon,2007-05,2.650390625,40.1796875,58.7109375,3.5,29.5,0.4775390625,184.5,-0.47,0.349,-1.02,0.25
3037,Bundanoon,2007-06,2.8369140625,38.6328125,36.6640625,156.9765625,357.5,0.7109375,441.3984375,-0.35,0.144,-0.65,0.25
3038,Bundanoon,2007-07,4.03515625,27.8203125,43.390625,27.078125,48.796875,0.7861328125,435.796875,-0.59,0.141,-2.67,0.25
3039,Bundanoon,2007-08,4.6328125,42.3125,64.640625,9.8046875,45.5,0.6103515625,451.796875,-0.72,0.349,-0.28,0.1
3040,Bundanoon,2007-09,4.6484375,60.15625,96.0078125,4.6953125,32.0,0.517578125,126.296875,-1.11,0.341,-1.88,0.1
3041,Bundanoon,2007-10,4.60546875,67.15625,146.78125,3.3203125,31.8984375,0.3427734375,109.3984375,-1.39,0.227,-0.86,0.0
3042,Bundanoon,2007-11,4.22265625,91.3984375,133.0,4.578125,178.296875,0.576171875,242.1953125,-1.54,0.1,0.03,0.0
3043,Bundanoon,2007-12,4.474609375,102.4609375,145.046875,4.8671875,98.796875,0.65234375,308.9921875,-1.58,-0.157,2.8,0.0
3044,Bundanoon,2008-01,4.3857421875,99.0703125,165.9609375,4.1953125,67.6015625,0.525390625,344.6953125,-1.68,0.18,2.56,0.0
3045,Bundanoon,2008-02,4.142578125,88.984375,115.2421875,45.0859375,210.0,0.6904296875,376.3984375,-1.67,0.008,1.09,0.0
3046,Bundanoon,2008-03,4.572265625,91.6015625,126.296875,4.4765625,49.8984375,0.59375,327.5,-1.21,0.197,0.63,0.0
3047,Bundanoon,2008-04,4.453125,57.140625,76.828125,3.875,61.5,0.4951171875,321.3984375,-0.99,-0.078,-0.81,0.05
3048,Bundanoon,2008-05,4.6875,36.0,55.953125,3.6796875,10.5,0.4150390625,121.8984375,-0.84,0.258,-0.66,0.2
3049,Bundanoon,2008-06,4.6650390625,27.625,38.4375,4.015625,88.6015625,0.5029296875,160.6015625,-0.68,0.329,3.0,0.35
3050,Bundanoon,2008-07,5.1357421875,31.0390625,44.84375,3.8515625,47.296875,0.4873046875,146.3984375,-0.3,0.343,0.23,0.3
3051,Bundanoon,2008-08,5.408203125,40.703125,61.0546875,3.984375,53.6015625,0.501953125,189.5,-0.13,0.237,0.6,0.3
3052,Bundanoon,2008-09,5.4453125,65.96875,101.5078125,4.1953125,67.5,0.533203125,168.3984375,-0.25,0.192,0.46,0.1
3053,Bundanoon,2008-10,5.541015625,87.8828125,137.7734375,4.4296875,95.3984375,0.50390625,216.5,-0.35,0.188,2.21,0.05
3054,Bundanoon,2008-11,5.0859375,70.3125,146.8125,3.828125,57.8984375,0.4248046875,220.796875,-0.46,-0.005,1.03,0.05
3055,Bundanoon,2008-12,4.8564453125,98.125,182.046875,4.9296875,88.203125,0.478515625,241.5,-0.86,0.016,1.01,0.05
3056,Bundanoon,2009-01,4.25390625,103.3046875,215.015625,3.78125,26.796875,0.3720703125,172.8984375,-0.89,0.097,2.02,0.0
3057,Bundanoon,2009-02,3.25390625,72.8203125,132.390625,3.984375,110.8984375,0.4169921875,225.8984375,-0.79,0.243,0.94,0.0
3058,Bundanoon,2009-03,3.423828125,78.5859375,126.7578125,3.84375,44.703125,0.4091796875,182.3984375,-0.69,0.2,0.5,0.0
3059,Bundanoon,2009-04,3.2275390625,54.140625,76.1796875,4.3515625,92.0,0.5244140625,247.6015625,-0.35,0.201,-0.43,0.15
3060,Bundanoon,2009-05,3.453125,42.2109375,55.4375,4.328125,73.703125,0.48828125,210.40625,0.06,0.336,-0.14,0.75
3061,Bundanoon,2009-06,3.6220703125,31.46875,39.125,4.03125,25.703125,0.525390625,191.40625,0.31,0.214,0.54,0.85
3062,Bundanoon,2009-07,3.9375,31.421875,46.84375,3.78125,21.5,0.412109375,120.90625,0.48,-0.095,-0.13,0.75
3063,Bundanoon,2009-08,3.916015625,36.7265625,74.4453125,3.6171875,15.0,0.32421875,62.203125,0.56,0.008,-2.44,0.65
3064,Bundanoon,2009-09,3.5908203125,44.125,102.9609375,3.4921875,29.1015625,0.2958984375,65.6015625,0.68,0.003,-0.78,0.75
3065,Bundanoon,2009-10,3.4765625,67.640625,121.3984375,3.8984375,79.796875,0.3740234375,123.8984375,0.89,0.147,1.47,0.55
3066,Bundanoon,2009-11,2.943359375,83.484375,170.5703125,3.515625,34.5,0.298828125,143.3984375,1.46,0.056,-1.2,0.65
3067,Bundanoon,2009-12,2.5263671875,90.59375,190.0859375,4.0859375,101.6015625,0.2724609375,215.8984375,1.74,0.23,1.09,0.45
3068,Bundanoon,2010-01,2.3017578125,112.7421875,187.5234375,4.0859375,72.796875,0.4287109375,208.8984375,1.52,0.359,-0.4,0.6
3069,Bundanoon,2010-02,2.1796875,95.4140625,126.671875,63.0859375,254.5,0.716796875,428.8984375,1.25,0.103,-2.12,0.4
3070,Bundanoon,2010-03,2.7548828125,88.203125,115.7734375,4.6015625,64.796875,0.5595703125,392.09375,0.9,0.558,0.04,0.45
3071,Bundanoon,2010-04,2.681640625,65.171875,86.1484375,3.765625,15.5,0.435546875,334.796875,0.38,0.445,0.08,0.6
3072,Bundanoon,2010-05,2.6884765625,38.9453125,56.1796875,4.0625,94.203125,0.314453125,174.5,-0.22,0.05,1.51,0.3
3073,Bundanoon,2010-06,2.7177734375,28.78125,39.7265625,4.421875,41.5,0.56640625,151.203125,-0.69,-0.026,3.14,0.15
3074,Bundanoon,2010-07,2.986328125,35.359375,42.03125,3.796875,41.5,0.4677734375,177.203125,-1.07,0.096,3.37,0.1
3075,Bundanoon,2010-08,3.0966796875,41.6875,65.015625,3.875,42.1015625,0.47265625,125.1015625,-1.39,0.051,1.24,0.15
3076,Bundanoon,2010-09,3.0244140625,60.7890625,93.109375,3.671875,45.3984375,0.423828125,129.0,-1.6,-0.162,-0.33,0.05
3077,Bundanoon,2010-10,2.9892578125,70.4453125,118.21875,3.8203125,64.3984375,0.390625,151.8984375,-1.69,-0.277,3.19,0.0
3078,Bundanoon,2010-11,2.7822265625,103.09375,137.2578125,5.1640625,186.5,0.560546875,296.296875,-1.64,-0.372,3.88,0.0
3079,Bundanoon,2010-12,3.0087890625,121.1015625,160.7890625,50.640625,157.8984375,0.701171875,408.796875,-1.6,-0.142,0.25,0.05
3080,Bundanoon,2011-01,2.9990234375,110.515625,159.78125,4.1484375,41.3984375,0.501953125,385.796875,-1.54,0.257,0.48,0.0
3081,Bundanoon,2011-02,2.5263671875,91.4453125,126.3515625,4.0703125,102.796875,0.4794921875,302.09375,-1.11,0.322,0.87,0.0
3082,Bundanoon,2011-03,2.71875,72.9765625,103.1328125,4.703125,123.703125,0.5087890625,267.8984375,-0.93,0.467,-0.79,0.0
3083,Bundanoon,2011-04,2.7587890625,58.96875,76.3828125,4.1640625,63.6015625,0.5625,290.1015625,-0.77,0.229,1.62,0.0
3084,Bundanoon,2011-05,2.97265625,42.375,54.0546875,4.0703125,71.0,0.482421875,258.3046875,-0.52,-0.01,1.37,0.15
3085,Bundanoon,2011-06,3.2919921875,34.4609375,39.3984375,35.328125,132.5,0.7392578125,267.1015625,-0.38,0.169,0.72,0.3
3086,Bundanoon,2011-07,4.1435546875,35.0703125,43.40625,7.75,88.8984375,0.6748046875,292.3984375,-0.43,0.319,-1.52,0.3
3087,Bundanoon,2011-08,4.9248046875,51.2265625,63.9375,5.03125,71.3984375,0.701171875,292.796875,-0.65,0.457,-0.73,0.2
