Year,Month,Year_Month,Location,Longitude,Latitude,P_acc_3M,,,,,,,
2010,8,2010-08,Moree,149.8417,-29.4635,135,,,,,,,
2010,9,2010-09,Moree,149.8417,-29.4635,193,,,,,,,
2010,10,2010-10,Moree,149.8417,-29.4635,175.203125,,,,,,,
2010,11,2010-11,Moree,149.8417,-29.4635,217.40625,,,,,,,
2010,12,2010-12,Moree,149.8417,-29.4635,205.203125,,,,,,,
2011,1,2011-01,Moree,149.8417,-29.4635,181.796875,,,,,,,
2011,2,2011-02,Moree,149.8417,-29.4635,148.1953125,,,,,,,
2011,3,2011-03,Moree,149.8417,-29.4635,118.1015625,,,,,,,
2011,4,2011-04,Moree,149.8417,-29.4635,125.203125,,,,,,,
2011,5,2011-05,Moree,149.8417,-29.4635,104,,,,,,,
2011,6,2011-06,Moree,149.8417,-29.4635,113.5,,,,,,,
2011,7,2011-07,Moree,149.8417,-29.4635,77.6015625,,,,,,,
2011,8,2011-08,Moree,149.8417,-29.4635,85.5,,,,,,,
2011,9,2011-09,Moree,149.8417,-29.4635,109.59375,,,,,,,
2011,10,2011-10,Moree,149.8417,-29.4635,164.4921875,,,,,,,
2011,11,2011-11,Moree,149.8417,-29.4635,320.9921875,,,,,,,
2011,12,2011-12,Moree,149.8417,-29.4635,382.6953125,,,,,,,
2012,1,2012-01,Moree,149.8417,-29.4635,451.09375,,,,,,,
2012,2,2012-02,Moree,149.8417,-29.4635,441.59375,,,,,,,
2012,3,2012-03,Moree,149.8417,-29.4635,326.796875,,,,,,,
2012,4,2012-04,Moree,149.8417,-29.4635,223.6015625,,,,,,,
2012,5,2012-05,Moree,149.8417,-29.4635,81.0078125,,,,,,,
2012,6,2012-06,Moree,149.8417,-29.4635,96.6015625,,,,,,,
2012,7,2012-07,Moree,149.8417,-29.4635,149.1015625,,,,,,,
2012,8,2012-08,Moree,149.8417,-29.4635,114.6015625,,,,,,,
2012,9,2012-09,Moree,149.8417,-29.4635,94.3046875,,,,,,,
2012,10,2012-10,Moree,149.8417,-29.4635,25.1015625,,,,,,,
2012,11,2012-11,Moree,149.8417,-29.4635,33.296875,,,,,,,
2012,12,2012-12,Moree,149.8417,-29.4635,84.8984375,,,,,,,
2013,1,2013-01,Moree,149.8417,-29.4635,222.203125,,,,,,,
2013,2,2013-02,Moree,149.8417,-29.4635,261.90625,,,,,,,
2013,3,2013-03,Moree,149.8417,-29.4635,279.8046875,,,,,,,
2013,4,2013-04,Moree,149.8417,-29.4635,140.5,,,,,,,
2013,5,2013-05,Moree,149.8417,-29.4635,119.796875,,,,,,,
2013,6,2013-06,Moree,149.8417,-29.4635,82.59375,,,,,,,
2013,7,2013-07,Moree,149.8417,-29.4635,96.4921875,,,,,,,
2013,8,2013-08,Moree,149.8417,-29.4635,70.890625,,,,,,,
2013,9,2013-09,Moree,149.8417,-29.4635,51.59375,,,,,,,
2013,10,2013-10,Moree,149.8417,-29.4635,37.5,,,,,,,
2013,11,2013-11,Moree,149.8417,-29.4635,81.6015625,,,,,,,
2013,12,2013-12,Moree,149.8417,-29.4635,71.8046875,,,,,,,
2014,1,2014-01,Moree,149.8417,-29.4635,80.3046875,,,,,,,
2014,2,2014-02,Moree,149.8417,-29.4635,72.203125,,,,,,,
2014,3,2014-03,Moree,149.8417,-29.4635,159.8984375,,,,,,,
2014,4,2014-04,Moree,149.8417,-29.4635,149.09375,,,,,,,
2014,5,2014-05,Moree,149.8417,-29.4635,120.8984375,,,,,,,
2014,6,2014-06,Moree,149.8417,-29.4635,59.1015625,,,,,,,
2014,7,2014-07,Moree,149.8417,-29.4635,56.90625,,,,,,,
2014,8,2014-08,Moree,149.8417,-29.4635,80.6015625,,,,,,,
2014,9,2014-09,Moree,149.8417,-29.4635,63.1015625,,,,,,,
2014,10,2014-10,Moree,149.8417,-29.4635,63.1015625,,,,,,,
2014,11,2014-11,Moree,149.8417,-29.4635,39.1015625,,,,,,,
2014,12,2014-12,Moree,149.8417,-29.4635,91.5,,,,,,,
2015,1,2015-01,Moree,149.8417,-29.4635,196.59375,,,,,,,
2015,2,2015-02,Moree,149.8417,-29.4635,201.796875,,,,,,,
2015,3,2015-03,Moree,149.8417,-29.4635,175.8984375,,,,,,,
2015,4,2015-04,Moree,149.8417,-29.4635,145.703125,,,,,,,
2015,5,2015-05,Moree,149.8417,-29.4635,160.703125,,,,,,,
2015,6,2015-06,Moree,149.8417,-29.4635,172.203125,,,,,,,
2015,7,2015-07,Moree,149.8417,-29.4635,139.8046875,,,,,,,
2015,8,2015-08,Moree,149.8417,-29.4635,128.6015625,,,,,,,
2015,9,2015-09,Moree,149.8417,-29.4635,73.8984375,,,,,,,
2015,10,2015-10,Moree,149.8417,-29.4635,47.59375,,,,,,,
2015,11,2015-11,Moree,149.8417,-29.4635,75.296875,,,,,,,
2015,12,2015-12,Moree,149.8417,-29.4635,119.6953125,,,,,,,
2016,1,2016-01,Moree,149.8417,-29.4635,194.1953125,,,,,,,
2016,2,2016-02,Moree,149.8417,-29.4635,171.4921875,,,,,,,
2016,3,2016-03,Moree,149.8417,-29.4635,132.4921875,,,,,,,
2016,4,2016-04,Moree,149.8417,-29.4635,50.390625,,,,,,,
2016,5,2016-05,Moree,149.8417,-29.4635,60.296875,,,,,,,
2016,6,2016-06,Moree,149.8417,-29.4635,128.703125,,,,,,,
2016,7,2016-07,Moree,149.8417,-29.4635,136.5078125,,,,,,,
2016,8,2016-08,Moree,149.8417,-29.4635,151.5078125,,,,,,,
2016,9,2016-09,Moree,149.8417,-29.4635,208.703125,,,,,,,
2016,10,2016-10,Moree,149.8417,-29.4635,240.8984375,,,,,,,
2016,11,2016-11,Moree,149.8417,-29.4635,207.09375,,,,,,,
2016,12,2016-12,Moree,149.8417,-29.4635,114.796875,,,,,,,
2017,1,2017-01,Moree,149.8417,-29.4635,111,,,,,,,
2017,2,2017-02,Moree,149.8417,-29.4635,124.203125,,,,,,,
2017,3,2017-03,Moree,149.8417,-29.4635,169.3046875,,,,,,,
2017,4,2017-04,Moree,149.8417,-29.4635,147.0078125,,,,,,,
2017,5,2017-05,Moree,149.8417,-29.4635,158.90625,,,,,,,
2017,6,2017-06,Moree,149.8417,-29.4635,95.5,,,,,,,
2017,7,2017-07,Moree,149.8417,-29.4635,73.796875,,,,,,,
2017,8,2017-08,Moree,149.8417,-29.4635,41.09375,,,,,,,
2017,9,2017-09,Moree,149.8417,-29.4635,18.09375,,,,,,,
2017,10,2017-10,Moree,149.8417,-29.4635,99.09375,,,,,,,
2017,11,2017-11,Moree,149.8417,-29.4635,148.1953125,,,,,,,
2017,12,2017-12,Moree,149.8417,-29.4635,187.3984375,,,,,,,
2018,1,2018-01,Moree,149.8417,-29.4635,123.1953125,,,,,,,
2018,2,2018-02,Moree,149.8417,-29.4635,153,,,,,,,
2018,3,2018-03,Moree,149.8417,-29.4635,146.703125,,,,,,,
2018,4,2018-04,Moree,149.8417,-29.4635,136.5078125,,,,,,,
2018,5,2018-05,Moree,149.8417,-29.4635,47.5078125,,,,,,,
2018,6,2018-06,Moree,149.8417,-29.4635,16.90625,,,,,,,
2018,7,2018-07,Moree,149.8417,-29.4635,19.1015625,,,,,,,
2018,8,2018-08,Moree,149.8417,-29.4635,42.6953125,,,,,,,
2018,9,2018-09,Moree,149.8417,-29.4635,47.796875,,,,,,,
2018,10,2018-10,Moree,149.8417,-29.4635,90.5,,,,,,,
2018,11,2018-11,Moree,149.8417,-29.4635,122.703125,,,,,,,
2018,12,2018-12,Moree,149.8417,-29.4635,135.296875,,,,,,,
2019,1,2019-01,Moree,149.8417,-29.4635,87.6953125,,,,,,,
2019,2,2019-02,Moree,149.8417,-29.4635,34.4921875,,,,,,,
2019,3,2019-03,Moree,149.8417,-29.4635,50.9921875,,,,,,,
2019,4,2019-04,Moree,149.8417,-29.4635,43.59375,,,,,,,
2019,5,2019-05,Moree,149.8417,-29.4635,61.5,,,,,,,
2019,6,2019-06,Moree,149.8417,-29.4635,35.703125,,,,,,,
2019,7,2019-07,Moree,149.8417,-29.4635,41.6015625,,,,,,,
2019,8,2019-08,Moree,149.8417,-29.4635,21.1953125,,,,,,,
2019,9,2019-09,Moree,149.8417,-29.4635,9.296875,,,,,,,
2019,10,2019-10,Moree,149.8417,-29.4635,9.8984375,,,,,,,
2019,11,2019-11,Moree,149.8417,-29.4635,33.5,,,,,,,
2019,12,2019-12,Moree,149.8417,-29.4635,39.296875,,,,,,,
2020,1,2020-01,Moree,149.8417,-29.4635,129.3984375,,,,,,,
2020,2,2020-02,Moree,149.8417,-29.4635,237.6015625,,,,,,,
2020,3,2020-03,Moree,149.8417,-29.4635,308.1015625,,,,,,,
2020,4,2020-04,Moree,149.8417,-29.4635,242.6015625,,,,,,,
2020,5,2020-05,Moree,149.8417,-29.4635,143.6015625,,,,,,,
2020,6,2020-06,Moree,149.8417,-29.4635,85,,,,,,,
2020,7,2020-07,Moree,149.8417,-29.4635,67.296875,,,,,,,
2020,8,2020-08,Moree,149.8417,-29.4635,63.8984375,,,,,,,
2020,9,2020-09,Moree,149.8417,-29.4635,68.703125,,,,,,,
2020,10,2020-10,Moree,149.8417,-29.4635,108.8046875,,,,,,,
2020,11,2020-11,Moree,149.8417,-29.4635,81.3984375,,,,,,,
2020,12,2020-12,Moree,149.8417,-29.4635,173.8984375,,,,,,,
2021,1,2021-01,Moree,149.8417,-29.4635,186,,,,,,,
2021,2,2021-02,Moree,149.8417,-29.4635,275.8046875,,,,,,,
2021,3,2021-03,Moree,149.8417,-29.4635,359.8046875,,,,,,,
2021,4,2021-04,Moree,149.8417,-29.4635,306.40625,,,,,,,
2021,5,2021-05,Moree,149.8417,-29.4635,235.0078125,,,,,,,
2021,6,2021-06,Moree,149.8417,-29.4635,105.0078125,,,,,,,
2021,7,2021-07,Moree,149.8417,-29.4635,140.0078125,,,,,,,
2021,8,2021-08,Moree,149.8417,-29.4635,152.6015625,,,,,,,
2021,9,2021-09,Moree,149.8417,-29.4635,154.296875,,,,,,,
2021,10,2021-10,Moree,149.8417,-29.4635,140.09375,,,,,,,
2021,11,2021-11,Moree,149.8417,-29.4635,242.296875,,,,,,,
2021,12,2021-12,Moree,149.8417,-29.4635,222.8984375,,,,,,,
2000,1,2000-01,Uralla,151.483,-30.633,124.5,,,,,,,
2000,2,2000-02,Uralla,151.483,-30.633,129.6015625,,,,,,,
2000,3,2000-03,Uralla,151.483,-30.633,208.3984375,,,,,,,
2000,4,2000-04,Uralla,151.483,-30.633,203.1953125,,,,,,,
2000,5,2000-05,Uralla,151.483,-30.633,184.1953125,,,,,,,
2000,6,2000-06,Uralla,151.483,-30.633,74,,,,,,,
2000,7,2000-07,Uralla,151.483,-30.633,94.8046875,,,,,,,
2000,8,2000-08,Uralla,151.483,-30.633,111,,,,,,,
2000,9,2000-09,Uralla,151.483,-30.633,121.6015625,,,,,,,
2000,10,2000-10,Uralla,151.483,-30.633,151.6015625,,,,,,,
2000,11,2000-11,Uralla,151.483,-30.633,291.6015625,,,,,,,
2000,12,2000-12,Uralla,151.483,-30.633,349.8984375,,,,,,,
2001,1,2001-01,Uralla,151.483,-30.633,329,,,,,,,
2001,2,2001-02,Uralla,151.483,-30.633,190.203125,,,,,,,
2001,3,2001-03,Uralla,151.483,-30.633,258.1015625,,,,,,,
2001,4,2001-04,Uralla,151.483,-30.633,210.3984375,,,,,,,
2001,5,2001-05,Uralla,151.483,-30.633,203.3984375,,,,,,,
2001,6,2001-06,Uralla,151.483,-30.633,67.1015625,,,,,,,
2001,7,2001-07,Uralla,151.483,-30.633,112.703125,,,,,,,
2001,8,2001-08,Uralla,151.483,-30.633,116.1015625,,,,,,,
2001,9,2001-09,Uralla,151.483,-30.633,136.6015625,,,,,,,
2001,10,2001-10,Uralla,151.483,-30.633,127.1015625,,,,,,,
2001,11,2001-11,Uralla,151.483,-30.633,207.8046875,,,,,,,
2001,12,2001-12,Uralla,151.483,-30.633,220.6015625,,,,,,,
2002,1,2002-01,Uralla,151.483,-30.633,250.796875,,,,,,,
2002,2,2002-02,Uralla,151.483,-30.633,201.9921875,,,,,,,
2002,3,2002-03,Uralla,151.483,-30.633,248.4921875,,,,,,,
2002,4,2002-04,Uralla,151.483,-30.633,166.4921875,,,,,,,
2002,5,2002-05,Uralla,151.483,-30.633,98.6953125,,,,,,,
2002,6,2002-06,Uralla,151.483,-30.633,47.3984375,,,,,,,
2002,7,2002-07,Uralla,151.483,-30.633,51.6015625,,,,,,,
2002,8,2002-08,Uralla,151.483,-30.633,82.203125,,,,,,,
2002,9,2002-09,Uralla,151.483,-30.633,79.3984375,,,,,,,
2002,10,2002-10,Uralla,151.483,-30.633,99.6015625,,,,,,,
2002,11,2002-11,Uralla,151.483,-30.633,140.203125,,,,,,,
2002,12,2002-12,Uralla,151.483,-30.633,169.3046875,,,,,,,
2003,1,2003-01,Uralla,151.483,-30.633,162.203125,,,,,,,
2003,2,2003-02,Uralla,151.483,-30.633,225.703125,,,,,,,
2003,3,2003-03,Uralla,151.483,-30.633,217.3046875,,,,,,,
2003,4,2003-04,Uralla,151.483,-30.633,304.6015625,,,,,,,
2003,5,2003-05,Uralla,151.483,-30.633,180.6015625,,,,,,,
2003,6,2003-06,Uralla,151.483,-30.633,163.3984375,,,,,,,
2003,7,2003-07,Uralla,151.483,-30.633,90,,,,,,,
2003,8,2003-08,Uralla,151.483,-30.633,125.59375,,,,,,,
2003,9,2003-09,Uralla,151.483,-30.633,93.1953125,,,,,,,
2003,10,2003-10,Uralla,151.483,-30.633,145.6953125,,,,,,,
2003,11,2003-11,Uralla,151.483,-30.633,162.1015625,,,,,,,
2003,12,2003-12,Uralla,151.483,-30.633,242.40625,,,,,,,
2004,1,2004-01,Uralla,151.483,-30.633,405.109375,,,,,,,
2004,2,2004-02,Uralla,151.483,-30.633,412.0078125,,,,,,,
2004,3,2004-03,Uralla,151.483,-30.633,379.1015625,,,,,,,
2004,4,2004-04,Uralla,151.483,-30.633,157.1953125,,,,,,,
2004,5,2004-05,Uralla,151.483,-30.633,105.296875,,,,,,,
2004,6,2004-06,Uralla,151.483,-30.633,81.3984375,,,,,,,
2004,7,2004-07,Uralla,151.483,-30.633,97.8046875,,,,,,,
2004,8,2004-08,Uralla,151.483,-30.633,126.703125,,,,,,,
2004,9,2004-09,Uralla,151.483,-30.633,149.1015625,,,,,,,
2004,10,2004-10,Uralla,151.483,-30.633,196.296875,,,,,,,
2004,11,2004-11,Uralla,151.483,-30.633,212.9921875,,,,,,,
2004,12,2004-12,Uralla,151.483,-30.633,276.09375,,,,,,,
2005,1,2005-01,Uralla,151.483,-30.633,272.1953125,,,,,,,
2005,2,2005-02,Uralla,151.483,-30.633,270.296875,,,,,,,
2005,3,2005-03,Uralla,151.483,-30.633,185,,,,,,,
2005,4,2005-04,Uralla,151.483,-30.633,99.6015625,,,,,,,
2005,5,2005-05,Uralla,151.483,-30.633,50.1015625,,,,,,,
2005,6,2005-06,Uralla,151.483,-30.633,145.203125,,,,,,,
2005,7,2005-07,Uralla,151.483,-30.633,179.3046875,,,,,,,
2005,8,2005-08,Uralla,151.483,-30.633,183.0078125,,,,,,,
2005,9,2005-09,Uralla,151.483,-30.633,170.0078125,,,,,,,
2005,10,2005-10,Uralla,151.483,-30.633,184.3046875,,,,,,,
2005,11,2005-11,Uralla,151.483,-30.633,336.90625,,,,,,,
2005,12,2005-12,Uralla,151.483,-30.633,313.6015625,,,,,,,
2006,1,2006-01,Uralla,151.483,-30.633,345.8984375,,,,,,,
2006,2,2006-02,Uralla,151.483,-30.633,240.59375,,,,,,,
2006,3,2006-03,Uralla,151.483,-30.633,213.3984375,,,,,,,
2006,4,2006-04,Uralla,151.483,-30.633,159.6015625,,,,,,,
2006,5,2006-05,Uralla,151.483,-30.633,92.8046875,,,,,,,
2006,6,2006-06,Uralla,151.483,-30.633,82.1015625,,,,,,,
2006,7,2006-07,Uralla,151.483,-30.633,112.703125,,,,,,,
2006,8,2006-08,Uralla,151.483,-30.633,121.5,,,,,,,
2006,9,2006-09,Uralla,151.483,-30.633,105,,,,,,,
2006,10,2006-10,Uralla,151.483,-30.633,81.296875,,,,,,,
2006,11,2006-11,Uralla,151.483,-30.633,180.5,,,,,,,
2006,12,2006-12,Uralla,151.483,-30.633,191.5,,,,,,,
2007,1,2007-01,Uralla,151.483,-30.633,218.3984375,,,,,,,
2007,2,2007-02,Uralla,151.483,-30.633,237.8984375,,,,,,,
2007,3,2007-03,Uralla,151.483,-30.633,299.6015625,,,,,,,
2007,4,2007-04,Uralla,151.483,-30.633,298.5078125,,,,,,,
2007,5,2007-05,Uralla,151.483,-30.633,193.5078125,,,,,,,
2007,6,2007-06,Uralla,151.483,-30.633,148.90625,,,,,,,
2007,7,2007-07,Uralla,151.483,-30.633,99.3046875,,,,,,,
2007,8,2007-08,Uralla,151.483,-30.633,160.8046875,,,,,,,
2007,9,2007-09,Uralla,151.483,-30.633,101.203125,,,,,,,
2007,10,2007-10,Uralla,151.483,-30.633,169,,,,,,,
2007,11,2007-11,Uralla,151.483,-30.633,197.6015625,,,,,,,
2007,12,2007-12,Uralla,151.483,-30.633,328.6015625,,,,,,,
2008,1,2008-01,Uralla,151.483,-30.633,330.203125,,,,,,,
2008,2,2008-02,Uralla,151.483,-30.633,333.6015625,,,,,,,
2008,3,2008-03,Uralla,151.483,-30.633,203.703125,,,,,,,
2008,4,2008-04,Uralla,151.483,-30.633,157,,,,,,,
2008,5,2008-05,Uralla,151.483,-30.633,59.6015625,,,,,,,
2008,6,2008-06,Uralla,151.483,-30.633,119.1015625,,,,,,,
2008,7,2008-07,Uralla,151.483,-30.633,116.90625,,,,,,,
2008,8,2008-08,Uralla,151.483,-30.633,127,,,,,,,
2008,9,2008-09,Uralla,151.483,-30.633,110.5,,,,,,,
2008,10,2008-10,Uralla,151.483,-30.633,137.796875,,,,,,,
2008,11,2008-11,Uralla,151.483,-30.633,247.1015625,,,,,,,
2008,12,2008-12,Uralla,151.483,-30.633,277.8984375,,,,,,,
2009,1,2009-01,Uralla,151.483,-30.633,260.8984375,,,,,,,
2009,2,2009-02,Uralla,151.483,-30.633,244.8984375,,,,,,,
2009,3,2009-03,Uralla,151.483,-30.633,205.3984375,,,,,,,
2009,4,2009-04,Uralla,151.483,-30.633,211.3984375,,,,,,,
2009,5,2009-05,Uralla,151.483,-30.633,129.5,,,,,,,
2009,6,2009-06,Uralla,151.483,-30.633,149,,,,,,,
2009,7,2009-07,Uralla,151.483,-30.633,137.5,,,,,,,
2009,8,2009-08,Uralla,151.483,-30.633,118.5,,,,,,,
2009,9,2009-09,Uralla,151.483,-30.633,94.8046875,,,,,,,
2009,10,2009-10,Uralla,151.483,-30.633,106.3046875,,,,,,,
2009,11,2009-11,Uralla,151.483,-30.633,138.8984375,,,,,,,
2009,12,2009-12,Uralla,151.483,-30.633,278.3984375,,,,,,,
2010,1,2010-01,Uralla,151.483,-30.633,335,,,,,,,
2010,2,2010-02,Uralla,151.483,-30.633,313.40625,,,,,,,
2010,3,2010-03,Uralla,151.483,-30.633,171.1015625,,,,,,,
2010,4,2010-04,Uralla,151.483,-30.633,91,,,,,,,
2010,5,2010-05,Uralla,151.483,-30.633,129.8984375,,,,,,,
2010,6,2010-06,Uralla,151.483,-30.633,141.3984375,,,,,,,
2010,7,2010-07,Uralla,151.483,-30.633,245.8984375,,,,,,,
2010,8,2010-08,Uralla,151.483,-30.633,265,,,,,,,
2010,9,2010-09,Uralla,151.483,-30.633,295.3046875,,,,,,,
2010,10,2010-10,Uralla,151.483,-30.633,233.109375,,,,,,,
2010,11,2010-11,Uralla,151.483,-30.633,279.8046875,,,,,,,
2010,12,2010-12,Uralla,151.483,-30.633,338,,,,,,,
2011,1,2011-01,Uralla,151.483,-30.633,358.8984375,,,,,,,
2011,2,2011-02,Uralla,151.483,-30.633,307.3984375,,,,,,,
2011,3,2011-03,Uralla,151.483,-30.633,265.3984375,,,,,,,
2011,4,2011-04,Uralla,151.483,-30.633,245.1953125,,,,,,,
2011,5,2011-05,Uralla,151.483,-30.633,223.8984375,,,,,,,
2011,6,2011-06,Uralla,151.483,-30.633,185.3984375,,,,,,,
2011,7,2011-07,Uralla,151.483,-30.633,124.1015625,,,,,,,
2011,8,2011-08,Uralla,151.483,-30.633,126.5,,,,,,,
2011,9,2011-09,Uralla,151.483,-30.633,153.1015625,,,,,,,
2011,10,2011-10,Uralla,151.483,-30.633,227,,,,,,,
2011,11,2011-11,Uralla,151.483,-30.633,362.8984375,,,,,,,
2011,12,2011-12,Uralla,151.483,-30.633,373.6015625,,,,,,,
2012,1,2012-01,Uralla,151.483,-30.633,353.8046875,,,,,,,
2012,2,2012-02,Uralla,151.483,-30.633,293.5078125,,,,,,,
2012,3,2012-03,Uralla,151.483,-30.633,236.703125,,,,,,,
2012,4,2012-04,Uralla,151.483,-30.633,238.203125,,,,,,,
2012,5,2012-05,Uralla,151.483,-30.633,113.1015625,,,,,,,
2012,6,2012-06,Uralla,151.483,-30.633,127.40625,,,,,,,
2012,7,2012-07,Uralla,151.483,-30.633,157.3046875,,,,,,,
2012,8,2012-08,Uralla,151.483,-30.633,156.0078125,,,,,,,
2012,9,2012-09,Uralla,151.483,-30.633,135.3046875,,,,,,,
2012,10,2012-10,Uralla,151.483,-30.633,75.703125,,,,,,,
2012,11,2012-11,Uralla,151.483,-30.633,103.1015625,,,,,,,
2012,12,2012-12,Uralla,151.483,-30.633,152.6015625,,,,,,,
2013,1,2013-01,Uralla,151.483,-30.633,236.1015625,,,,,,,
2013,2,2013-02,Uralla,151.483,-30.633,274.8984375,,,,,,,
2013,3,2013-03,Uralla,151.483,-30.633,241.3984375,,,,,,,
2013,4,2013-04,Uralla,151.483,-30.633,132.296875,,,,,,,
2013,5,2013-05,Uralla,151.483,-30.633,59.3984375,,,,,,,
2013,6,2013-06,Uralla,151.483,-30.633,96.8984375,,,,,,,
2013,7,2013-07,Uralla,151.483,-30.633,116.3984375,,,,,,,
2013,8,2013-08,Uralla,151.483,-30.633,118.6953125,,,,,,,
2013,9,2013-09,Uralla,151.483,-30.633,64.4921875,,,,,,,
2013,10,2013-10,Uralla,151.483,-30.633,60.390625,,,,,,,
2013,11,2013-11,Uralla,151.483,-30.633,161.1953125,,,,,,,
2013,12,2013-12,Uralla,151.483,-30.633,171.6015625,,,,,,,
2014,1,2014-01,Uralla,151.483,-30.633,159.5078125,,,,,,,
2014,2,2014-02,Uralla,151.483,-30.633,117.5078125,,,,,,,
2014,3,2014-03,Uralla,151.483,-30.633,189.5078125,,,,,,,
2014,4,2014-04,Uralla,151.483,-30.633,189.90625,,,,,,,
2014,5,2014-05,Uralla,151.483,-30.633,151.90625,,,,,,,
2014,6,2014-06,Uralla,151.483,-30.633,83.703125,,,,,,,
2014,7,2014-07,Uralla,151.483,-30.633,103.5,,,,,,,
2014,8,2014-08,Uralla,151.483,-30.633,130.1015625,,,,,,,
2014,9,2014-09,Uralla,151.483,-30.633,113.1015625,,,,,,,
2014,10,2014-10,Uralla,151.483,-30.633,106.1015625,,,,,,,
2014,11,2014-11,Uralla,151.483,-30.633,71.796875,,,,,,,
2014,12,2014-12,Uralla,151.483,-30.633,209.296875,,,,,,,
2015,1,2015-01,Uralla,151.483,-30.633,296.6953125,,,,,,,
2015,2,2015-02,Uralla,151.483,-30.633,315.1953125,,,,,,,
2015,3,2015-03,Uralla,151.483,-30.633,171.9921875,,,,,,,
2015,4,2015-04,Uralla,151.483,-30.633,146.09375,,,,,,,
2015,5,2015-05,Uralla,151.483,-30.633,143.9921875,,,,,,,
2015,6,2015-06,Uralla,151.483,-30.633,181.09375,,,,,,,
2015,7,2015-07,Uralla,151.483,-30.633,143.3984375,,,,,,,
2015,8,2015-08,Uralla,151.483,-30.633,158.6015625,,,,,,,
2015,9,2015-09,Uralla,151.483,-30.633,117.6015625,,,,,,,
2015,10,2015-10,Uralla,151.483,-30.633,90,,,,,,,
2015,11,2015-11,Uralla,151.483,-30.633,92.296875,,,,,,,
2015,12,2015-12,Uralla,151.483,-30.633,164.1015625,,,,,,,
2016,1,2016-01,Uralla,151.483,-30.633,248.5,,,,,,,
2016,2,2016-02,Uralla,151.483,-30.633,197,,,,,,,
2016,3,2016-03,Uralla,151.483,-30.633,147.59375,,,,,,,
2016,4,2016-04,Uralla,151.483,-30.633,81.390625,,,,,,,
2016,5,2016-05,Uralla,151.483,-30.633,120.1953125,,,,,,,
2016,6,2016-06,Uralla,151.483,-30.633,192.8984375,,,,,,,
2016,7,2016-07,Uralla,151.483,-30.633,190.3046875,,,,,,,
2016,8,2016-08,Uralla,151.483,-30.633,259.6015625,,,,,,,
2016,9,2016-09,Uralla,151.483,-30.633,231.5,,,,,,,
2016,10,2016-10,Uralla,151.483,-30.633,281.296875,,,,,,,
2016,11,2016-11,Uralla,151.483,-30.633,185.1953125,,,,,,,
2016,12,2016-12,Uralla,151.483,-30.633,173.1953125,,,,,,,
2017,1,2017-01,Uralla,151.483,-30.633,224.3984375,,,,,,,
2017,2,2017-02,Uralla,151.483,-30.633,315.6015625,,,,,,,
2017,3,2017-03,Uralla,151.483,-30.633,406,,,,,,,
2017,4,2017-04,Uralla,151.483,-30.633,299.796875,,,,,,,
2017,5,2017-05,Uralla,151.483,-30.633,230.796875,,,,,,,
2017,6,2017-06,Uralla,151.483,-30.633,138.203125,,,,,,,
2017,7,2017-07,Uralla,151.483,-30.633,123.5,,,,,,,
2017,8,2017-08,Uralla,151.483,-30.633,93.8984375,,,,,,,
2017,9,2017-09,Uralla,151.483,-30.633,33.8984375,,,,,,,
2017,10,2017-10,Uralla,151.483,-30.633,81,,,,,,,
2017,11,2017-11,Uralla,151.483,-30.633,103.5,,,,,,,
2017,12,2017-12,Uralla,151.483,-30.633,167.8984375,,,,,,,
2018,1,2018-01,Uralla,151.483,-30.633,150.703125,,,,,,,
2018,2,2018-02,Uralla,151.483,-30.633,176.5078125,,,,,,,
2018,3,2018-03,Uralla,151.483,-30.633,131.109375,,,,,,,
2018,4,2018-04,Uralla,151.483,-30.633,108.3046875,,,,,,,
2018,5,2018-05,Uralla,151.483,-30.633,52.8046875,,,,,,,
2018,6,2018-06,Uralla,151.483,-30.633,41.3046875,,,,,,,
2018,7,2018-07,Uralla,151.483,-30.633,70.609375,,,,,,,
2018,8,2018-08,Uralla,151.483,-30.633,90.3046875,,,,,,,
2018,9,2018-09,Uralla,151.483,-30.633,114.3046875,,,,,,,
2018,10,2018-10,Uralla,151.483,-30.633,133.1015625,,,,,,,
2018,11,2018-11,Uralla,151.483,-30.633,190.3046875,,,,,,,
2018,12,2018-12,Uralla,151.483,-30.633,216.3984375,,,,,,,
2019,1,2019-01,Uralla,151.483,-30.633,189.1953125,,,,,,,
2019,2,2019-02,Uralla,151.483,-30.633,119.890625,,,,,,,
2019,3,2019-03,Uralla,151.483,-30.633,119.6953125,,,,,,,
2019,4,2019-04,Uralla,151.483,-30.633,78,,,,,,,
2019,5,2019-05,Uralla,151.483,-30.633,78.90625,,,,,,,
2019,6,2019-06,Uralla,151.483,-30.633,33.1015625,,,,,,,
2019,7,2019-07,Uralla,151.483,-30.633,41.296875,,,,,,,
2019,8,2019-08,Uralla,151.483,-30.633,34.4921875,,,,,,,
2019,9,2019-09,Uralla,151.483,-30.633,23.4921875,,,,,,,
2019,10,2019-10,Uralla,151.483,-30.633,34.09375,,,,,,,
2019,11,2019-11,Uralla,151.483,-30.633,51.296875,,,,,,,
2019,12,2019-12,Uralla,151.483,-30.633,79.8984375,,,,,,,
2020,1,2020-01,Uralla,151.483,-30.633,219.703125,,,,,,,
2020,2,2020-02,Uralla,151.483,-30.633,379.703125,,,,,,,
2020,3,2020-03,Uralla,151.483,-30.633,414.90625,,,,,,,
